"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","GGDEBT","TOT","PC_GDP","A","2001",63.45905,
"PRT","GGDEBT","TOT","PC_GDP","A","2002",66.81219,
"PRT","GGDEBT","TOT","PC_GDP","A","2003",70.61915,
"PRT","GGDEBT","TOT","PC_GDP","A","2004",76.65156,
"PRT","GGDEBT","TOT","PC_GDP","A","2005",79.97653,
"PRT","GGDEBT","TOT","PC_GDP","A","2006",79.40868,
"PRT","GGDEBT","TOT","PC_GDP","A","2007",78.10067,
"PRT","GGDEBT","TOT","PC_GDP","A","2008",82.76154,
"PRT","GGDEBT","TOT","PC_GDP","A","2009",96.11205,
"PRT","GGDEBT","TOT","PC_GDP","A","2010",104.0708,
"PRT","GGDEBT","TOT","PC_GDP","A","2011",107.8454,
"PRT","GGDEBT","TOT","PC_GDP","A","2012",137.1043,
"PRT","GGDEBT","TOT","PC_GDP","A","2013",141.4286,
"PRT","GGDEBT","TOT","PC_GDP","A","2014",151.2125,
"PRT","GGDEBT","TOT","PC_GDP","A","2015",149.1089,
"PRT","GGDEBT","TOT","PC_GDP","A","2016",145.9746,
"SVK","GGDEBT","TOT","PC_GDP","A","1995",37.62357,
"SVK","GGDEBT","TOT","PC_GDP","A","1996",36.98852,
"SVK","GGDEBT","TOT","PC_GDP","A","1997",38.1712,
"SVK","GGDEBT","TOT","PC_GDP","A","1998",40.36709,
"SVK","GGDEBT","TOT","PC_GDP","A","1999",52.64595,
"SVK","GGDEBT","TOT","PC_GDP","A","2000",57.8646,
"SVK","GGDEBT","TOT","PC_GDP","A","2001",56.57265,
"SVK","GGDEBT","TOT","PC_GDP","A","2002",49.35629,
"SVK","GGDEBT","TOT","PC_GDP","A","2003",47.50673,
"SVK","GGDEBT","TOT","PC_GDP","A","2004",45.11853,
"SVK","GGDEBT","TOT","PC_GDP","A","2005",38.37193,
"SVK","GGDEBT","TOT","PC_GDP","A","2006",36.21275,
"SVK","GGDEBT","TOT","PC_GDP","A","2007",34.79276,
"SVK","GGDEBT","TOT","PC_GDP","A","2008",33.79035,
"SVK","GGDEBT","TOT","PC_GDP","A","2009",42.46273,
"SVK","GGDEBT","TOT","PC_GDP","A","2010",47.38543,
"SVK","GGDEBT","TOT","PC_GDP","A","2011",49.95049,
"SVK","GGDEBT","TOT","PC_GDP","A","2012",58.30268,
"SVK","GGDEBT","TOT","PC_GDP","A","2013",61.15774,
"SVK","GGDEBT","TOT","PC_GDP","A","2014",60.43003,
"SVK","GGDEBT","TOT","PC_GDP","A","2015",59.99123,
"SVK","GGDEBT","TOT","PC_GDP","A","2016",59.98772,
"ESP","GGDEBT","TOT","PC_GDP","A","1995",67.52863,
"ESP","GGDEBT","TOT","PC_GDP","A","1996",73.85633,
"ESP","GGDEBT","TOT","PC_GDP","A","1997",73.04521,
"ESP","GGDEBT","TOT","PC_GDP","A","1998",73.46825,
"ESP","GGDEBT","TOT","PC_GDP","A","1999",67.94803,
"ESP","GGDEBT","TOT","PC_GDP","A","2000",65.16534,
"ESP","GGDEBT","TOT","PC_GDP","A","2001",60.56855,
"ESP","GGDEBT","TOT","PC_GDP","A","2002",59.25278,
"ESP","GGDEBT","TOT","PC_GDP","A","2003",54.41895,
"ESP","GGDEBT","TOT","PC_GDP","A","2004",52.51329,
"ESP","GGDEBT","TOT","PC_GDP","A","2005",49.98066,
"ESP","GGDEBT","TOT","PC_GDP","A","2006",45.6857,
"ESP","GGDEBT","TOT","PC_GDP","A","2007",41.72965,
"ESP","GGDEBT","TOT","PC_GDP","A","2008",47.21252,
"ESP","GGDEBT","TOT","PC_GDP","A","2009",61.815,
"ESP","GGDEBT","TOT","PC_GDP","A","2010",66.5645,
"ESP","GGDEBT","TOT","PC_GDP","A","2011",77.68712,
"ESP","GGDEBT","TOT","PC_GDP","A","2012",92.52627,
"ESP","GGDEBT","TOT","PC_GDP","A","2013",105.7336,
"ESP","GGDEBT","TOT","PC_GDP","A","2014",118.4061,
"ESP","GGDEBT","TOT","PC_GDP","A","2015",116.4298,
"ESP","GGDEBT","TOT","PC_GDP","A","2016",116.5578,
"SWE","GGDEBT","TOT","PC_GDP","A","1995",76.60597,
"SWE","GGDEBT","TOT","PC_GDP","A","1996",79.17185,
"SWE","GGDEBT","TOT","PC_GDP","A","1997",82.29986,
"SWE","GGDEBT","TOT","PC_GDP","A","1998",82.9061,
"SWE","GGDEBT","TOT","PC_GDP","A","1999",73.22515,
"SWE","GGDEBT","TOT","PC_GDP","A","2000",63.12626,
"SWE","GGDEBT","TOT","PC_GDP","A","2001",64.71545,
"SWE","GGDEBT","TOT","PC_GDP","A","2002",64.84795,
"SWE","GGDEBT","TOT","PC_GDP","A","2003",63.83229,
"SWE","GGDEBT","TOT","PC_GDP","A","2004",63.33209,
"SWE","GGDEBT","TOT","PC_GDP","A","2005",64.22225,
"SWE","GGDEBT","TOT","PC_GDP","A","2006",58.11394,
"SWE","GGDEBT","TOT","PC_GDP","A","2007",52.60458,
"SWE","GGDEBT","TOT","PC_GDP","A","2008",51.43094,
"SWE","GGDEBT","TOT","PC_GDP","A","2009",55.27396,
"SWE","GGDEBT","TOT","PC_GDP","A","2010",52.64702,
"SWE","GGDEBT","TOT","PC_GDP","A","2011",53.34593,
"SWE","GGDEBT","TOT","PC_GDP","A","2012",54.49303,
"SWE","GGDEBT","TOT","PC_GDP","A","2013",57.24661,
"SWE","GGDEBT","TOT","PC_GDP","A","2014",63.45711,
"SWE","GGDEBT","TOT","PC_GDP","A","2015",61.66006,
"SWE","GGDEBT","TOT","PC_GDP","A","2016",59.41059,
"CHE","GGDEBT","TOT","PC_GDP","A","1999",54.80216,
"CHE","GGDEBT","TOT","PC_GDP","A","2000",54.52964,
"CHE","GGDEBT","TOT","PC_GDP","A","2001",53.63362,
"CHE","GGDEBT","TOT","PC_GDP","A","2002",59.83292,
"CHE","GGDEBT","TOT","PC_GDP","A","2003",59.06301,
"CHE","GGDEBT","TOT","PC_GDP","A","2004",59.78077,
"CHE","GGDEBT","TOT","PC_GDP","A","2005",56.92749,
"CHE","GGDEBT","TOT","PC_GDP","A","2006",50.53462,
"CHE","GGDEBT","TOT","PC_GDP","A","2007",45.61077,
"CHE","GGDEBT","TOT","PC_GDP","A","2008",45.94083,
"CHE","GGDEBT","TOT","PC_GDP","A","2009",44.2081,
"CHE","GGDEBT","TOT","PC_GDP","A","2010",42.62467,
"CHE","GGDEBT","TOT","PC_GDP","A","2011",43.02589,
"CHE","GGDEBT","TOT","PC_GDP","A","2012",43.81255,
"CHE","GGDEBT","TOT","PC_GDP","A","2013",43.07865,
"CHE","GGDEBT","TOT","PC_GDP","A","2014",43.14269,
"CHE","GGDEBT","TOT","PC_GDP","A","2015",43.18247,
"CHE","GGDEBT","TOT","PC_GDP","A","2016",42.46273,
"TUR","GGDEBT","TOT","PC_GDP","A","2010",49.22374,
"TUR","GGDEBT","TOT","PC_GDP","A","2011",43.92955,
"TUR","GGDEBT","TOT","PC_GDP","A","2012",41.24887,
"TUR","GGDEBT","TOT","PC_GDP","A","2013",34.54354,
"TUR","GGDEBT","TOT","PC_GDP","A","2014",33.40381,
"TUR","GGDEBT","TOT","PC_GDP","A","2015",32.77108,
"TUR","GGDEBT","TOT","PC_GDP","A","2016",32.06432,
"GBR","GGDEBT","TOT","PC_GDP","A","1995",51.40203,
"GBR","GGDEBT","TOT","PC_GDP","A","1996",50.87611,
"GBR","GGDEBT","TOT","PC_GDP","A","1997",50.74669,
"GBR","GGDEBT","TOT","PC_GDP","A","1998",52.03,
"GBR","GGDEBT","TOT","PC_GDP","A","1999",47.7375,
"GBR","GGDEBT","TOT","PC_GDP","A","2000",48.75254,
"GBR","GGDEBT","TOT","PC_GDP","A","2001",44.99873,
"GBR","GGDEBT","TOT","PC_GDP","A","2002",47.54026,
"GBR","GGDEBT","TOT","PC_GDP","A","2003",47.00849,
"GBR","GGDEBT","TOT","PC_GDP","A","2004",49.95676,
"GBR","GGDEBT","TOT","PC_GDP","A","2005",51.39536,
"GBR","GGDEBT","TOT","PC_GDP","A","2006",50.98812,
"GBR","GGDEBT","TOT","PC_GDP","A","2007",51.64968,
"GBR","GGDEBT","TOT","PC_GDP","A","2008",63.57501,
"GBR","GGDEBT","TOT","PC_GDP","A","2009",77.06258,
"GBR","GGDEBT","TOT","PC_GDP","A","2010",89.2227,
"GBR","GGDEBT","TOT","PC_GDP","A","2011",103.3645,
"GBR","GGDEBT","TOT","PC_GDP","A","2012",106.873,
"GBR","GGDEBT","TOT","PC_GDP","A","2013",102.4843,
"GBR","GGDEBT","TOT","PC_GDP","A","2014",112.8255,
"GBR","GGDEBT","TOT","PC_GDP","A","2015",112.1468,
"GBR","GGDEBT","TOT","PC_GDP","A","2016",121.0169,
"USA","GGDEBT","TOT","PC_GDP","A","1995",83.21584,
"USA","GGDEBT","TOT","PC_GDP","A","1996",80.71873,
"USA","GGDEBT","TOT","PC_GDP","A","1997",75.69302,
"USA","GGDEBT","TOT","PC_GDP","A","1998",71.16192,
"USA","GGDEBT","TOT","PC_GDP","A","1999",65.74127,
"USA","GGDEBT","TOT","PC_GDP","A","2000",61.74675,
"USA","GGDEBT","TOT","PC_GDP","A","2001",64.14156,
"USA","GGDEBT","TOT","PC_GDP","A","2002",69.77053,
"USA","GGDEBT","TOT","PC_GDP","A","2003",71.51065,
"USA","GGDEBT","TOT","PC_GDP","A","2004",78.83636,
"USA","GGDEBT","TOT","PC_GDP","A","2005",78.96465,
"USA","GGDEBT","TOT","PC_GDP","A","2006",77.01996,
"USA","GGDEBT","TOT","PC_GDP","A","2007",77.28835,
"USA","GGDEBT","TOT","PC_GDP","A","2008",93.14059,
"USA","GGDEBT","TOT","PC_GDP","A","2009",106.424,
"USA","GGDEBT","TOT","PC_GDP","A","2010",116.9299,
"USA","GGDEBT","TOT","PC_GDP","A","2011",122.4314,
"USA","GGDEBT","TOT","PC_GDP","A","2012",124.6023,
"USA","GGDEBT","TOT","PC_GDP","A","2013",124.5545,
"USA","GGDEBT","TOT","PC_GDP","A","2014",123.9497,
"USA","GGDEBT","TOT","PC_GDP","A","2015",125.2174,
"USA","GGDEBT","TOT","PC_GDP","A","2016",126.9389,
"CHL","GGDEBT","TOT","PC_GDP","A","2003",23.93428,
"CHL","GGDEBT","TOT","PC_GDP","A","2004",20.58291,
"CHL","GGDEBT","TOT","PC_GDP","A","2005",16.29696,
"CHL","GGDEBT","TOT","PC_GDP","A","2006",13.14838,
"CHL","GGDEBT","TOT","PC_GDP","A","2007",11.26212,
"CHL","GGDEBT","TOT","PC_GDP","A","2008",12.44429,
"CHL","GGDEBT","TOT","PC_GDP","A","2009",13.31057,
"CHL","GGDEBT","TOT","PC_GDP","A","2010",15.27023,
"CHL","GGDEBT","TOT","PC_GDP","A","2011",17.85426,
"CHL","GGDEBT","TOT","PC_GDP","A","2012",18.3667,
"CHL","GGDEBT","TOT","PC_GDP","A","2013",18.98874,
"CHL","GGDEBT","TOT","PC_GDP","A","2014",22.35068,
"CHL","GGDEBT","TOT","PC_GDP","A","2015",24.51783,
"CHL","GGDEBT","TOT","PC_GDP","A","2016",28.21482,
"EST","GGDEBT","TOT","PC_GDP","A","1995",13.27954,
"EST","GGDEBT","TOT","PC_GDP","A","1996",12.21884,
"EST","GGDEBT","TOT","PC_GDP","A","1997",11.25086,
"EST","GGDEBT","TOT","PC_GDP","A","1998",10.03521,
"EST","GGDEBT","TOT","PC_GDP","A","1999",10.80558,
"EST","GGDEBT","TOT","PC_GDP","A","2000",6.798178,
"EST","GGDEBT","TOT","PC_GDP","A","2001",6.663927,
"EST","GGDEBT","TOT","PC_GDP","A","2002",7.619142,
"EST","GGDEBT","TOT","PC_GDP","A","2003",8.390291,
"EST","GGDEBT","TOT","PC_GDP","A","2004",8.627211,
"EST","GGDEBT","TOT","PC_GDP","A","2005",8.157307,
"EST","GGDEBT","TOT","PC_GDP","A","2006",8.002688,
"EST","GGDEBT","TOT","PC_GDP","A","2007",7.244683,
"EST","GGDEBT","TOT","PC_GDP","A","2008",8.399088,
"EST","GGDEBT","TOT","PC_GDP","A","2009",12.62136,
"EST","GGDEBT","TOT","PC_GDP","A","2010",11.92876,
"EST","GGDEBT","TOT","PC_GDP","A","2011",9.538247,
"EST","GGDEBT","TOT","PC_GDP","A","2012",13.15369,
"EST","GGDEBT","TOT","PC_GDP","A","2013",13.62277,
"EST","GGDEBT","TOT","PC_GDP","A","2014",14.05776,
"EST","GGDEBT","TOT","PC_GDP","A","2015",12.94446,
"EST","GGDEBT","TOT","PC_GDP","A","2016",13.08495,
"ISR","GGDEBT","TOT","PC_GDP","A","2001",91.18481,
"ISR","GGDEBT","TOT","PC_GDP","A","2002",94.89782,
"ISR","GGDEBT","TOT","PC_GDP","A","2003",100.0996,
"ISR","GGDEBT","TOT","PC_GDP","A","2004",97.94369,
"ISR","GGDEBT","TOT","PC_GDP","A","2005",95.37188,
"ISR","GGDEBT","TOT","PC_GDP","A","2006",85.15549,
"ISR","GGDEBT","TOT","PC_GDP","A","2007",80.08277,
"ISR","GGDEBT","TOT","PC_GDP","A","2008",80.61536,
"ISR","GGDEBT","TOT","PC_GDP","A","2009",83.86729,
"ISR","GGDEBT","TOT","PC_GDP","A","2010",80.05918,
"ISR","GGDEBT","TOT","PC_GDP","A","2011",78.21396,
"ISR","GGDEBT","TOT","PC_GDP","A","2012",78.98762,
"ISR","GGDEBT","TOT","PC_GDP","A","2013",76.5915,
"ISR","GGDEBT","TOT","PC_GDP","A","2014",77.88457,
"ISR","GGDEBT","TOT","PC_GDP","A","2015",78.06667,
"SVN","GGDEBT","TOT","PC_GDP","A","2001",37.12624,
"SVN","GGDEBT","TOT","PC_GDP","A","2002",37.77333,
"SVN","GGDEBT","TOT","PC_GDP","A","2003",36.7001,
"SVN","GGDEBT","TOT","PC_GDP","A","2004",37.06541,
"SVN","GGDEBT","TOT","PC_GDP","A","2005",35.23845,
"SVN","GGDEBT","TOT","PC_GDP","A","2006",34.97343,
"SVN","GGDEBT","TOT","PC_GDP","A","2007",30.06322,
"SVN","GGDEBT","TOT","PC_GDP","A","2008",29.68813,
"SVN","GGDEBT","TOT","PC_GDP","A","2009",43.7342,
"SVN","GGDEBT","TOT","PC_GDP","A","2010",47.83955,
"SVN","GGDEBT","TOT","PC_GDP","A","2011",51.41437,
"SVN","GGDEBT","TOT","PC_GDP","A","2012",61.6946,
"SVN","GGDEBT","TOT","PC_GDP","A","2013",78.8428,
"SVN","GGDEBT","TOT","PC_GDP","A","2014",98.94223,
"SVN","GGDEBT","TOT","PC_GDP","A","2015",102.0763,
"SVN","GGDEBT","TOT","PC_GDP","A","2016",96.80058,
"ISL","GGDEBT","TOT","PC_GDP","A","2003",65.98968,
"ISL","GGDEBT","TOT","PC_GDP","A","2004",59.52417,
"ISL","GGDEBT","TOT","PC_GDP","A","2005",49.85213,
"ISL","GGDEBT","TOT","PC_GDP","A","2006",54.88175,
"ISL","GGDEBT","TOT","PC_GDP","A","2007",49.78833,
"ISL","GGDEBT","TOT","PC_GDP","A","2008",95.02756,
"ISL","GGDEBT","TOT","PC_GDP","A","2009",108.6225,
"ISL","GGDEBT","TOT","PC_GDP","A","2010",113.9744,
"ISL","GGDEBT","TOT","PC_GDP","A","2011",121.506,
"ISL","GGDEBT","TOT","PC_GDP","A","2012",119.3788,
"ISL","GGDEBT","TOT","PC_GDP","A","2013",110.9165,
"LVA","GGDEBT","TOT","PC_GDP","A","1995",15.20152,
"LVA","GGDEBT","TOT","PC_GDP","A","1996",15.00601,
"LVA","GGDEBT","TOT","PC_GDP","A","1997",13.70009,
"LVA","GGDEBT","TOT","PC_GDP","A","1998",11.14254,
"LVA","GGDEBT","TOT","PC_GDP","A","1999",14.63617,
"LVA","GGDEBT","TOT","PC_GDP","A","2000",14.49574,
"LVA","GGDEBT","TOT","PC_GDP","A","2001",15.87107,
"LVA","GGDEBT","TOT","PC_GDP","A","2002",15.8508,
"LVA","GGDEBT","TOT","PC_GDP","A","2003",16.84349,
"LVA","GGDEBT","TOT","PC_GDP","A","2004",17.67247,
"LVA","GGDEBT","TOT","PC_GDP","A","2005",14.63095,
"LVA","GGDEBT","TOT","PC_GDP","A","2006",14.56771,
"LVA","GGDEBT","TOT","PC_GDP","A","2007",12.81033,
"LVA","GGDEBT","TOT","PC_GDP","A","2008",22.89762,
"LVA","GGDEBT","TOT","PC_GDP","A","2009",41.61569,
"LVA","GGDEBT","TOT","PC_GDP","A","2010",53.1556,
"LVA","GGDEBT","TOT","PC_GDP","A","2011",47.50909,
"LVA","GGDEBT","TOT","PC_GDP","A","2012",45.71587,
"LVA","GGDEBT","TOT","PC_GDP","A","2013",43.43017,
"LVA","GGDEBT","TOT","PC_GDP","A","2014",45.83761,
"LVA","GGDEBT","TOT","PC_GDP","A","2015",41.0562,
"LVA","GGDEBT","TOT","PC_GDP","A","2016",49.3086,
"COL","GGDEBT","TOT","PC_GDP","A","2015",69.01768,
"COL","GGDEBT","TOT","PC_GDP","A","2016",73.16953,
"LTU","GGDEBT","TOT","PC_GDP","A","1995",13.15507,
"LTU","GGDEBT","TOT","PC_GDP","A","1996",15.96183,
"LTU","GGDEBT","TOT","PC_GDP","A","1997",29.18507,
"LTU","GGDEBT","TOT","PC_GDP","A","1998",28.59399,
"LTU","GGDEBT","TOT","PC_GDP","A","1999",32.50413,
"LTU","GGDEBT","TOT","PC_GDP","A","2000",34.43554,
"LTU","GGDEBT","TOT","PC_GDP","A","2001",33.49996,
"LTU","GGDEBT","TOT","PC_GDP","A","2002",31.97919,
"LTU","GGDEBT","TOT","PC_GDP","A","2003",28.55856,
"LTU","GGDEBT","TOT","PC_GDP","A","2004",27.26695,
"LTU","GGDEBT","TOT","PC_GDP","A","2005",24.8968,
"LTU","GGDEBT","TOT","PC_GDP","A","2006",21.95202,
"LTU","GGDEBT","TOT","PC_GDP","A","2007",19.38458,
"LTU","GGDEBT","TOT","PC_GDP","A","2008",17.11739,
"LTU","GGDEBT","TOT","PC_GDP","A","2009",34.13206,
"LTU","GGDEBT","TOT","PC_GDP","A","2010",45.46936,
"LTU","GGDEBT","TOT","PC_GDP","A","2011",45.72606,
"LTU","GGDEBT","TOT","PC_GDP","A","2012",51.25673,
"LTU","GGDEBT","TOT","PC_GDP","A","2013",47.99857,
"LTU","GGDEBT","TOT","PC_GDP","A","2014",52.57113,
"LTU","GGDEBT","TOT","PC_GDP","A","2015",53.82085,
"LTU","GGDEBT","TOT","PC_GDP","A","2016",51.73395,
