2502337	"20090422 08:00 AM EDT"	"More than 100 Customers Across Range of Industries Around the Globe Select IBM Systems..."	"http://www.reuters.com/article/pressRelease/idUS122366+22-Apr-2009+PRN20090422"
2502713	"20090422 06:15 AM EDT"	"Zacks Bull and Bear of the Day Highlights: IBM, Regency Centers, The New York Times Co., McClatchy Co. and E.W. Scripps"	"http://www.reuters.com/article/pressRelease/idUS101209+22-Apr-2009+BW20090422"
2502714	"20090422 06:15 AM EDT"	"Zacks Analyst Blog Highlights: GlaxoSmithKline, Johnson & Johnson, Novartis AG, IBM Corp. and Schering-Plough Corp."	"http://www.reuters.com/article/pressRelease/idUS101205+22-Apr-2009+BW20090422"
2505110	"20090305 10:31 AM EST"	" "Greening" Government: IBM Consulting Offering Helps Public Officials Reduce Energy and Water Use, Waste, Environmental"	"http://www.reuters.com/article/pressRelease/idUS176002+05-Mar-2009+MW20090305"
2505577	"20090305 09:00 AM EST"	"ClusterSeven Announces Spreadsheet Risk Service for IBM Cognos Business Intelligence Users"	"http://www.reuters.com/article/pressRelease/idUS154222+05-Mar-2009+BW20090305"
2505744	"20090305 08:30 AM EST"	"Devon IT, IBM, RedHat to Showcase Virtualization Technology at Consortium of School Networking (COSN) 2009 Annual Conference"	"http://www.reuters.com/article/pressRelease/idUS145069+05-Mar-2009+BW20090305"
2505923	"20090305 08:00 AM EST"	"Agilysys Receives IBM Certification for Dynamic Infrastructure Skills"	"http://www.reuters.com/article/pressRelease/idUS137475+05-Mar-2009+PRN20090305"
2506279	"20090305 06:24 AM EST"	" IBM Unveils New Database Software to Help Clients Access Critical Information 50% Faster"	"http://www.reuters.com/article/pressRelease/idUS118206+05-Mar-2009+MW20090305"
2506342	"20090305 06:00 AM EST"	" IBM Unveils New Database Software to Help Clients Access Critical Information 50% Faster"	"http://www.reuters.com/article/pressRelease/idUS112129+05-Mar-2009+MW20090305"
2507019	"20161112 1:23PM UTC"	"BRIEF-Biothera Pharma's announces new preclinical data on its immunotherapy drug"	"http://www.reuters.com/article/idUSASC09IBM"
2509043	"20090909 03:30 PM EDT"	"IBM Study Reveals Drug Companies Struggle to Improve Supply Chain to Battle Counterfeiting,..."	"http://www.reuters.com/article/pressRelease/idUS212282+09-Sep-2009+PRN20090909"
2509641	"20090909 12:00 PM EDT"	"AAA Northern California, Nevada & Utah partners with IBM for Green Data Center"	"http://www.reuters.com/article/pressRelease/idUS178445+09-Sep-2009+PRN20090909"
2509945	"20090909 10:53 AM EDT"	"IBM Distinguished Engineer Christopher Ferris to Speak at STARWEST 2009 on Behalf of the Web Services Interoperability Organization, WS-I"	"http://www.reuters.com/article/pressRelease/idUS165061+09-Sep-2009+BW20090909"
2511300	"20090909 07:50 AM EDT"	"IBM Global Financing to Speed up Broadband Access to Rural America With New Financing..."	"http://www.reuters.com/article/pressRelease/idUS126298+09-Sep-2009+PRN20090909"
2511557	"20090909 06:15 AM EDT"	"Zacks Analyst Blog Highlights: Chartered Semiconductor, Advanced Micro Devices, Sony, IBM and STMicroelectronics"	"http://www.reuters.com/article/pressRelease/idUS109743+09-Sep-2009+BW20090909"
2511746	"20090909 04:43 AM EDT"	"IBM and Qantas Sign Project Delivery Agreement"	"http://www.reuters.com/article/pressRelease/idUS94225+09-Sep-2009+PRN20090909"
2511901	"20090909 03:00 AM EDT"	"IBM and Qantas Sign Project Delivery Agreement"	"http://www.reuters.com/article/pressRelease/idUS76366+09-Sep-2009+PRN20090909"
2513069	"20121112 3:00PM UTC"	"Coverity and IBM to Bring Development Testing to Application Lifecycle Management"	"http://www.reuters.com/article/2012/11/12/idUS181637+12-Nov-2012+PRN20121112"
2513800	"20121112 10:52AM UTC"	"New Issue-IBM prices 1.0 bln euro 2019 bond"	"http://www.reuters.com/article/2012/11/12/idUSL3E8MC5PN20121112"
2514458	"20121112 8:41AM UTC"	"The Zacks Analyst Blog Highlights:Microsoft Corp., IBM Corp., General Electric Company, Cisco Systems, Inc. and Intel Corp."	"http://www.reuters.com/article/2012/11/12/idUS121899+12-Nov-2012+PRN20121112"
2516157	"20080610 04:35 PM EDT"	" IBM Delivers the Next Wave of Business Social Networking: IBM Lotus Connections & IBM Atlas"	"http://www.reuters.com/article/pressRelease/idUS222744+10-Jun-2008+MW20080610"
2516331	"20080610 03:37 PM EDT"	" IBM System Triples Performance of HP in Critical Benchmark"	"http://www.reuters.com/article/pressRelease/idUS212349+10-Jun-2008+MW20080610"
2516691	"20080610 01:11 PM EDT"	" IBM Continues to Help City of Stockholm Significantly Reduce Inner City Road Traffic"	"http://www.reuters.com/article/pressRelease/idUS189862+10-Jun-2008+MW20080610"
2520116	"20081212 02:54 PM EST"	"IBM and InterCall Partner to Deliver a Simple, Powerful Web Conferencing Experience"	"http://www.reuters.com/article/pressRelease/idUS212861+12-Dec-2008+PRN20081212"
2520717	"20081212 10:20 AM EST"	"Seven Summits Research Releases Comments on IBM, AMZN, OXY, MOS, and MAC"	"http://www.reuters.com/article/pressRelease/idUS160321+12-Dec-2008+PRN20081212"
2523821	"20141023 9:29AM UTC"	"Zacks Earnings Trends Highlights: Bank of America, Apple, Intel, IBM and Microchip"	"http://www.reuters.com/article/2014/10/22/il-zacksearningstrend-idUSnPn2H2VzT+95+PRN20141022"
2524129	"20141023 9:00AM UTC"	"AirStrip to Provide Mobile Monitoring and Early Patient Warning Technology Using IBM’s Real-Time Analytics"	"http://www.reuters.com/article/2014/10/22/ny-airstrip-idUSnBw225018a+100+BSW20141022"
2524154	"20141023 8:59AM UTC"	"IBM and Microsoft to Offer Greater Choice in the Hybrid Cloud"	"http://www.reuters.com/article/2014/10/22/ibm-microsoft-cloud-idUSnPn8C7h33+90+PRN20141022"
2524373	"20141023 8:23AM UTC"	"Lufthansa close to deal with IBM for IT infrastructure unit"	"http://www.reuters.com/article/2014/10/22/us-lufthansa-m-a-it-idUSKCN0IB0JT20141022"
2524991	"20141023 6:09AM UTC"	"Research and Markets: Global SCM BPO Market Outlook 2018 with Accenture, Cap, Gemini, Genpact, IBM, TCS & Wipro Dominating"	"http://www.reuters.com/article/2014/10/22/research-and-markets-idUSnBw225423a+100+BSW20141022"
2525144	"20141023 4:51AM UTC"	"Research and Markets: Global Distributed System Management Software Market 2014-2018 - Leading Vendors are BMC Software, CA Technologies, HP & IBM"	"http://www.reuters.com/article/2014/10/22/research-and-markets-idUSnBw225364a+100+BSW20141022"
2525262	"20141023 3:21AM UTC"	"UPDATE 1-Lufthansa close to deal with IBM for IT infrastructure unit"	"http://www.reuters.com/article/2014/10/22/lufthansa-ma-it-idUSL6N0SH14320141022"
2525763	"20170120 6:46PM UTC"	"IBM revenue fall dims upbeat profit forecast"	"http://www.reuters.com/article/us-ibm-results-idUSKBN15333V"
2525765	"20170120 6:44PM UTC"	"UPDATE 2-IBM revenue fall dims upbeat profit forecast"	"http://www.reuters.com/article/ibm-results-idUSL4N1F95F8"
2525963	"20170120 4:15PM UTC"	"IBM's quarterly revenue falls 1.3 percent"	"http://www.reuters.com/article/ibm-results-idUSL4N1F95EE"
2525964	"20170120 4:14PM UTC"	"BRIEF-IBM Q4 GAAP earnings $4.73 per share"	"http://www.reuters.com/article/idUSASC09RJY"
2529276	"20080715 12:30 PM EDT"	" Dexterra Names IBM Executive as Chief Executive Officer"	"http://www.reuters.com/article/pressRelease/idUS180593+15-Jul-2008+MW20080715"
2529513	"20080715 11:31 AM EDT"	"UPDATE 1-NY Gov: IBM to invest $1.5 bln in nanotechnology"	"http://www.reuters.com/article/rbssITServicesConsulting/idUSN1531106420080715"
2529599	"20080715 11:08 AM EDT"	"NY Gov: IBM to invest $1.5 bln in nanotechnology"	"http://www.reuters.com/article/CMPSRV/idUSN1530715820080715"
2530504	"20080715 08:48 AM EDT"	"Former IBM General Manager Janet Perna Joins Varicent Software's Board of Directors"	"http://www.reuters.com/article/pressRelease/idUS128290+15-Jul-2008+PRN20080715"
2530741	"20080715 08:02 AM EDT"	"Emulex 8Gb/s Fibre Channel HBAs Now Shipping Within IBM System x Servers"	"http://www.reuters.com/article/pressRelease/idUS117671+15-Jul-2008+PNW20080715"
2530742	"20080715 08:02 AM EDT"	"QLogic 8Gb Adapter, Now Shipping, Helps IBM System x Clients Drive Further Efficiencies"	"http://www.reuters.com/article/pressRelease/idUS117659+15-Jul-2008+PNW20080715"
2532286	"20160720 2:15PM UTC"	"IBM's full-year earnings forecast greeted with skepticism"	"http://www.reuters.com/article/us-ibm-results-research-idUSKCN0ZZ2GV"
2534543	"20120605 1:54PM UTC"	"IBM Announces Expiration of Early Exchange Period for Debt Exchange Offers"	"http://www.reuters.com/article/2012/06/05/idUS164009+05-Jun-2012+BW20120605"
2534730	"20120605 12:51PM UTC"	"New IBM Software Helps Strengthen Security of Mobile Devices in the Workplace"	"http://www.reuters.com/article/2012/06/05/idUS156396+05-Jun-2012+PRN20120605"
2536180	"20120605 8:23AM UTC"	"InfoSystems Hosting Nashville Technology Convergence Showcase June 26 with Demonstrations from IBM, Brocade, VMware and Mitel"	"http://www.reuters.com/article/2012/06/05/idUS107597+05-Jun-2012+BW20120605"
2536555	"20120605 7:30AM UTC"	"CiRBA Brings Revolutionary Capacity Control to The IBM PowerVM Platform"	"http://www.reuters.com/article/2012/06/05/idUS98937+05-Jun-2012+BW20120605"
2538924	"20120319 11:00AM UTC"	"The Patent Board Ranks IBM as #1 Innovator in its Information Technology Industry Scorecard; Digimarc Ranks 3rd"	"http://www.reuters.com/article/2012/03/19/idUS145930+19-Mar-2012+BW20120319"
2544199	"20101124 6:00AM UTC"	"Samlink Turns to IBM for New Services Agreement"	"http://www.reuters.com/article/2010/11/24/idUS100982+24-Nov-2010+PRN20101124"
2547424	"20130627 8:01AM UTC"	"Emerging Technologies such asBig Data and Cloud Bring New Opportunities for Innovations- Research Report on IBM, sTec, Keynote, MicroStrategy, and Cray"	"http://www.reuters.com/article/2013/06/27/bc-wall-street-reports-idUSnPN6266582+180+PRN20130627"
2547513	"20130627 8:00AM UTC"	"IBM Announces Services Center in Germany, Creating up to 300 New Tech Roles"	"http://www.reuters.com/article/2013/06/27/ibm-center-in-germany-idUSnPNNY39064+1e0+PRN20130627"
2547833	"20130627 6:00AM UTC"	"Research and Markets: Global Public Cloud Market - 2013 Report Featuring Leading Players Such as Amazon, Google, Hewlett-Packard, IBM, Microsoft, Rackspace and Salesforce"	"http://www.reuters.com/article/2013/06/27/research-and-markets-idUSnBw275573a+100+BSW20130627"
2549760	"20140226 3:22PM UTC"	"Research and Markets: Global In-Memory Computing Market Forecasts to 2018 with IBM, Oracle, QlikTech, and SAP Dominating"	"http://www.reuters.com/article/2014/02/26/research-and-markets-idUSnBw266568a+100+BSW20140226"
2550158	"20140226 12:45PM UTC"	"IBM Challenges Mobile Developers to Bring the Power of Watson to the Palm of Your Hand"	"http://www.reuters.com/article/2014/02/26/ibm-mobile-world-idUSnPnNYvJzrX+169+PRN20140226"
2550218	"20140226 12:26PM UTC"	"Global Knowledge Wins 2014 IBM Choice Award for Global Training Provider of the Year"	"http://www.reuters.com/article/2014/02/26/nc-global-knowledge-ncta-idUSnBw266261a+100+BSW20140226"
2550240	"20140226 12:18PM UTC"	"Global Knowledge Wins 2014 IBM Choice Award for Global Training Provider of the Year"	"http://www.reuters.com/article/2014/02/26/nc-global-knowledge-ncta-idUSnBw266244a+100+BSW20140226"
2551360	"20140226 8:08AM UTC"	"Actinium to Host Advisory Meeting at the 2014 ASBMT and CIBMTR Conference"	"http://www.reuters.com/article/2014/02/26/idUSnMKWpBxkBa+1d2+MKW20140226"
2551398	"20140226 8:01AM UTC"	"RackWare Enables Enterprises to Extend Data Center Infrastructure to SoftLayer, an IBM Company"	"http://www.reuters.com/article/2014/02/26/idUSnMKWqlGkga+1c8+MKW20140226"
2552002	"20140226 6:00AM UTC"	"Media Alert: IBM CEO Ginni Rometty To Deliver Keynote Address At Mobile World Congress, Barcelona"	"http://www.reuters.com/article/2014/02/26/ibm-ceo-at-mwc-idUSnPnNYvydcx+160+PRN20140226"
2552712	"20091014 09:16 PM EDT"	"IBM hikes virtualized storage performance with SSDs"	"http://www.reuters.com/article/idgGreenComputing/idUS14545908320091015"
2553513	"20091014 02:30 PM EDT"	"Pao de Acucar Signs Five Year Agreement With IBM Brazil"	"http://www.reuters.com/article/pressRelease/idUS173124+14-Oct-2009+PRN20091014"
2554857	"20091014 09:00 AM EDT"	"IBM Awarded Analytics Contract to Improve Programming and Planning for U.S. Special Operations Command"	"http://www.reuters.com/article/pressRelease/idUS122088+14-Oct-2009+PRN20091014"
2561018	"20110127 8:37PM UTC"	"Interloc Solutions and BART Achieve Business Transformation through IBM Maximo"	"http://www.reuters.com/article/2011/01/28/idUS23062+28-Jan-2011+BW20110128"
2561956	"20110127 2:38PM UTC"	"ClearOne Launches New Unified Communications Solutions at IBM Lotusphere 2011"	"http://www.reuters.com/article/2011/01/27/idUS237738+27-Jan-2011+PRN20110127"
2562230	"20110127 1:20PM UTC"	"Streebo - Now an IBM Advanced Business Partner"	"http://www.reuters.com/article/2011/01/27/idUS226514+27-Jan-2011+PRN20110127"
2562606	"20110127 11:50AM UTC"	"REG-IBM: Doc re: Form 8-K"	"http://www.reuters.com/article/2011/01/27/idUS210630+27-Jan-2011+PRN20110127"
2563744	"20110127 8:36AM UTC"	" Former IBM Rational and CA Executives Join Serena Software Management and Sales Team to Drive Worldwide Growth of"	"http://www.reuters.com/article/2011/01/27/idUS164487+27-Jan-2011+MW20110127"
2564051	"20110127 8:00AM UTC"	"OpenSpan to Present at IBM Lotusphere2011"	"http://www.reuters.com/article/2011/01/27/idUS152602+27-Jan-2011+PRN20110127"
2564066	"20110127 8:00AM UTC"	"Agilysys Updates Storage Offering with Addition of IBM Storwize V7000 Solution"	"http://www.reuters.com/article/2011/01/27/idUS152374+27-Jan-2011+PRN20110127"
2565040	"20110127 4:00AM UTC"	" IBM Awards Maxava Premier Business Partner Status"	"http://www.reuters.com/article/2011/01/27/idUS98272+27-Jan-2011+MW20110127"
2565815	"20110127 12:01AM UTC"	"IBM Sees Cloud Adoption Soar With New Clients, Partnerships"	"http://www.reuters.com/article/2011/01/27/idUS50247+27-Jan-2011+PRN20110127"
2568527	"20110406 9:01AM UTC"	" Hubspan Featured at IBM Impact and Ariba LIVE Next Week"	"http://www.reuters.com/article/2011/04/06/idUS139746+06-Apr-2011+MW20110406"
2568838	"20110406 8:30AM UTC"	"Mellanox`s Performance-Leading ConnectX-2 10GigE NICs and Mezzanine Cards Now Available through IBM"	"http://www.reuters.com/article/2011/04/06/idUS132416+06-Apr-2011+BW20110406"
2569110	"20110406 8:00AM UTC"	"SugarCRM Announces Integrated Solution for IBM i Customers"	"http://www.reuters.com/article/2011/04/06/idUS126198+06-Apr-2011+BW20110406"
2569668	"20110406 6:00AM UTC"	"IBM Helps Bring Smarter Healthcare to Nigeria's Cross River State"	"http://www.reuters.com/article/2011/04/06/idUS101290+06-Apr-2011+PRN20110406"
2574662	"20170606 7:46AM UTC"	"Novartis, IBM Watson Health team up for breast cancer project"	"http://www.reuters.com/article/us-novartis-ibm/novartis-ibm-watson-health-team-up-for-breast-cancer-project-idUSKBN18W1I9"
2574686	"20170606 7:35AM UTC"	"Novartis, IBM Watson Health team up for breast cancer project"	"http://www.reuters.com/article/novartis-ibm/novartis-ibm-watson-health-team-up-for-breast-cancer-project-idUSFWN1J20C3"
2577392	"20080206 11:20 AM EST"	"EED and IBM Team to Deliver Comprehensive eDiscovery Software and Services"	"http://www.reuters.com/article/pressRelease/idUS179195+06-Feb-2008+BW20080206"
2577411	"20080206 11:15 AM EST"	"Electronic Evidence Discovery Supports IBM's Compliance Warehouse for Legal Control"	"http://www.reuters.com/article/pressRelease/idUS178084+06-Feb-2008+BW20080206"
2577482	"20080206 11:00 AM EST"	" The Hormel Institute Buys IBM Supercomputer as It Expands Role, Scope of Research"	"http://www.reuters.com/article/pressRelease/idUS174843+06-Feb-2008+MW20080206"
2577987	"20080206 09:46 AM EST"	" IBM Unveils Compliance Warehouse for Legal Control"	"http://www.reuters.com/article/pressRelease/idUS158325+06-Feb-2008+MW20080206"
2577988	"20080206 09:46 AM EST"	"Global Partner Community Supports IBM Acquisition of Cognos"	"http://www.reuters.com/article/pressRelease/idUS158320+06-Feb-2008+BW20080206"
2578064	"20080206 09:30 AM EST"	" New IBM Cognos Software to Help More Employees Make Better, Faster Decisions"	"http://www.reuters.com/article/pressRelease/idUS154431+06-Feb-2008+MW20080206"
2578169	"20080206 09:15 AM EST"	" IBM Unveils Ten New and Enhanced Industry Solutions Enabled by Cognos"	"http://www.reuters.com/article/pressRelease/idUS151352+06-Feb-2008+MW20080206"
2578276	"20080206 09:00 AM EST"	" IBM Unveils Cognos Strategy, Targets Information on Demand Business Growth"	"http://www.reuters.com/article/pressRelease/idUS147628+06-Feb-2008+MW20080206"
2578296	"20080206 09:00 AM EST"	"SchemaLogic Teams With IBM to Provide Enterprise Customers With Next Generation Information..."	"http://www.reuters.com/article/pressRelease/idUS147549+06-Feb-2008+PRN20080206"
2584012	"20080214 10:48 AM EST"	" IBM, PT Permodalan Nasional Madani and PERBARINDO Collaborate to Enhance Microfinance Capabilities of Rural Credit"	"http://www.reuters.com/article/pressRelease/idUS197107+14-Feb-2008+MW20080214"
2584033	"20080214 10:45 AM EST"	"Prolifics - Wins IBM Software : NON-REG"	"http://www.reuters.com/article/pressRelease/idUS196288+14-Feb-2008+RNS20080214"
2584663	"20080214 09:03 AM EST"	" The Class of 2.0 -- IBM Teams With Universities on 21st Century Skills"	"http://www.reuters.com/article/pressRelease/idUS171109+14-Feb-2008+MW20080214"
2584684	"20080214 09:01 AM EST"	" The Class of 2.0 -- IBM Teams With Universities on 21st Century Skills"	"http://www.reuters.com/article/pressRelease/idUS170516+14-Feb-2008+MW20080214"
2584823	"20080214 08:51 AM EST"	"NTP Software Introduces NTP Software QFS(R) For NAS, IBM(R) Edition 6.0"	"http://www.reuters.com/article/pressRelease/idUS167886+14-Feb-2008+BW20080214"
2585093	"20080214 08:01 AM EST"	" Economic Stimulus Advantage Offering Developed by IBM to Enable Businesses With Bonus Opportunities to Access"	"http://www.reuters.com/article/pressRelease/idUS156633+14-Feb-2008+MW20080214"
2587429	"20130529 3:38PM UTC"	"Security First Insurance Company Honored With 2013 IBM Smarter Commerce -- Service Award"	"http://www.reuters.com/article/2013/05/29/security1st-ibm-award-idUSnPNFL22544+1e0+PRN20130529"
2590387	"20131011 2:57PM UTC"	"HEC Paris and IBM Create New MBA Curriculum Focused on Big Data/Business Analytics"	"http://www.reuters.com/article/2013/10/11/ibm-new-curriculum-idUSnPNNY96308+1e0+PRN20131011"
2591200	"20131011 9:30AM UTC"	"UNC Health Care Uses IBM Analytics To Manage Medical Data And Improve Patient Care"	"http://www.reuters.com/article/2013/10/11/ibm-unc-healthcare-idUSnPNNY96049+1e0+PRN20131011"
2591574	"20131011 8:00AM UTC"	"Internet of Things Gets Major Distance Boost from IBM and Semtech"	"http://www.reuters.com/article/2013/10/11/ca-semtech-corporation-idUSnBw115034a+100+BSW20131011"
2593099	"20090817 12:00 PM EDT"	"IBM and EMN8 Join Forces to Provide Self Service Solutions to Restaurants"	"http://www.reuters.com/article/pressRelease/idUS164506+17-Aug-2009+PRN20090817"
2593441	"20090817 10:25 AM EDT"	"IBM uses DNA to make next-gen microchips"	"http://www.reuters.com/article/scienceNews/idUSTRE57F1K720090817"
2593806	"20090817 09:02 AM EDT"	"Executives from IBM, A.T. Kearney, Pfizer, Google, Best Buy, Citigroup to Present at the Global Sourcing Forum + Expo"	"http://www.reuters.com/article/pressRelease/idUS129694+17-Aug-2009+BW20090817"
2594937	"20090817 12:01 AM EDT"	"IBM Scientists Use DNA Scaffolding To Build Tiny Circuit Boards"	"http://www.reuters.com/article/pressRelease/idUS40898+17-Aug-2009+PRN20090817"
2599453	"20110913 8:45AM UTC"	" NY/IABC Hosts "Beyond Google+" Event at Pfizer -- Panel to Feature Social Media Execs From Samsung, IBM, Hayzlett"	"http://www.reuters.com/article/2011/09/13/idUS136531+13-Sep-2011+MW20110913"
2599462	"20110913 8:45AM UTC"	" NY/IABC Hosts "Beyond Google+" Event at Pfizer -- Panel to Feature Social Media Execs From Samsung, IBM, Hayzlett"	"http://www.reuters.com/article/2011/09/13/idUS136301+13-Sep-2011+MW20110913"
2600646	"20110913 5:30AM UTC"	"IBM and University of Antioquia Cooperate to Seek Drug for Leishmaniasis Treatment"	"http://www.reuters.com/article/2011/09/13/idUS96458+13-Sep-2011+PRN20110913"
2603399	"20090225 11:16 AM EST"	" Primagaz Renews Its Outsourcing Agreement With IBM for the Next Five Years"	"http://www.reuters.com/article/pressRelease/idUS210016+25-Feb-2009+MW20090225"
2604097	"20090225 09:00 AM EST"	"G2Systems Becomes Value Added Reseller for IBM Enterprise DataManagement Solution"	"http://www.reuters.com/article/pressRelease/idUS177084+25-Feb-2009+BW20090225"
2604135	"20090225 08:50 AM EST"	"Now Shipping: XPRESSKIT KIBMW From Directed Electronics"	"http://www.reuters.com/article/pressRelease/idUS174903+25-Feb-2009+PRN20090225"
2605756	"20101223 2:32PM UTC"	"Made in IBM Labs: Scientific Discovery Moves Racetrack Memory Closer to Reality"	"http://www.reuters.com/article/2010/12/23/idUS158301+23-Dec-2010+PRN20101223"
2606974	"20101223 8:29AM UTC"	"IBM: Putting IP at the Forefront"	"http://www.reuters.com/article/2010/12/23/idUS103594+23-Dec-2010+BW20101223"
2608401	"20141115 6:45PM UTC"	"Iusacell's $2.5 billion suit against IBM on hold due to arbitration"	"http://www.reuters.com/article/2014/11/14/us-ibm-mexico-idUSKCN0IY2JB20141114"
2608408	"20141115 6:39PM UTC"	"Iusacell's $2.5 bln suit against IBM on hold due to arbitration"	"http://www.reuters.com/article/2014/11/14/ibm-mexico-idUSL2N0T42XE20141114"
2609742	"20141115 10:04AM UTC"	"U.S. Department of Energy Selects IBM "Data Centric" Systems to Advance Research and Tackle Big Data Challenges"	"http://www.reuters.com/article/2014/11/14/ibm-us-dept-energy-idUSnPn2nJlsh+88+PRN20141114"
2610557	"20141115 7:00AM UTC"	"IBM Unveils New Playbook to Expand Innovative P-TECH Schools Nationwide"	"http://www.reuters.com/article/2014/11/14/ibm-p-tech-playbook-idUSnPnc8ZzgD+89+PRN20141114"
2611399	"20091227 6:33PM UTC"	"IBM shares merit higher multiple: Barron's"	"http://www.reuters.com/article/pressReleasesMolt/idUSTRE5BQ24C20091227"
2611401	"20091227 6:29PM UTC"	"IBM shares merit higher multiple -Barron's"	"http://www.reuters.com/article/technology-media-telco-SP/idUSN2719112220091227"
2611964	"20111219 5:57PM UTC"	"IBM Creates Smarter Cities Exploration Center in Collaboration with the University of Guadalajara in Mexico"	"http://www.reuters.com/article/2011/12/19/idUS217808+19-Dec-2011+PRN20111219"
2612243	"20111219 3:33PM UTC"	"BNP Paribas and IBM Extend Infrastructure Services Agreement for Six Years"	"http://www.reuters.com/article/2011/12/19/idUS194652+19-Dec-2011+PRN20111219"
2613395	"20111219 9:51AM UTC"	"IBM Continues India Expansion With New Branch in Visakhapatnam"	"http://www.reuters.com/article/2011/12/19/idUS138526+19-Dec-2011+PRN20111219"
2613561	"20111219 9:10AM UTC"	"IBM Reveals Five Innovations That Will Change Our Lives Within Five Years"	"http://www.reuters.com/article/2011/12/19/idUS129697+19-Dec-2011+PRN20111219"
2613573	"20111219 9:05AM UTC"	"Slovak Academy of Science Selects IBM Power Systems and Storage for National Supercomputing Project"	"http://www.reuters.com/article/2011/12/19/idUS128711+19-Dec-2011+PRN20111219"
2617387	"20070326 06:00 PM EDT"	"IBM develops super-fast chip to send data"	"http://www.reuters.com/article/technology-media-telco-SP/idUSN2636697320070326"
2617751	"20070326 12:51 PM EDT"	"IBM opens business to support mortgage industry"	"http://www.reuters.com/article/businessNews/idUSN2634151020070326"
2618046	"20070326 08:46 AM EDT"	"IBM forms mortgage origination business"	"http://www.reuters.com/article/technology-media-telco-SP/idUSWEN575720070326"
2618233	"20070326 05:22 AM EDT"	"IBM to unveil chip with optical connections: report"	"http://www.reuters.com/article/businessNews/idUSN2627359720070326"
2619258	"20171115 5:39PM UTC"	"Buffett's Berkshire slashes IBM stake, adds to Apple"	"http://www.reuters.com/article/us-investment-funds-buffett/buffetts-berkshire-slashes-ibm-stake-adds-to-apple-idUSKBN1DE2YE"
2619270	"20171115 5:36PM UTC"	"UPDATE 1-Buffett's Berkshire slashes IBM stake, adds to Apple"	"http://www.reuters.com/article/investment-funds-buffett/update-1-buffetts-berkshire-slashes-ibm-stake-adds-to-apple-idUSL1N1NK2JK"
2619363	"20171115 4:43PM UTC"	"Buffett's Berkshire Hathaway slashes IBM stake"	"http://www.reuters.com/article/investment-funds-buffett/buffetts-berkshire-hathaway-slashes-ibm-stake-idUSL1N1NG0UM"
2619396	"20171115 4:32PM UTC"	"BRIEF-Berkshire Hathaway cuts share stake in IBM, Charter, ups stake in Apple"	"http://www.reuters.com/article/brief-berkshire-hathaway-cuts-share-stak/brief-berkshire-hathaway-cuts-share-stake-in-ibm-charter-ups-stake-in-apple-idUSFWN1NK1IC"
2619508	"20171115 3:46PM UTC"	"IBM urges lawmakers to 'narrow' bill targeting Chinese investment"	"http://www.reuters.com/article/us-usa-china-ibm/ibm-urges-lawmakers-to-narrow-bill-targeting-chinese-investment-idUSKBN1DE2PH"
2619513	"20171115 3:43PM UTC"	"REFILE-IBM urges lawmakers to 'narrow' bill targeting Chinese investment"	"http://www.reuters.com/article/usa-china-ibm/refile-ibm-urges-lawmakers-to-narrow-bill-targeting-chinese-investment-idUSL1N1NK1W6"
2622286	"20180321 9:25AM UTC"	"BRIEF-IBM Continues To Expect Operating EPS To Be At Least $13.80 For FY2018"	"http://www.reuters.com/article/brief-ibm-continues-to-expect-operating/brief-ibm-continues-to-expect-operating-eps-to-be-at-least-13-80-for-fy2018-idUSFWN1R20K4"
2624484	"20100215 9:30AM UTC"	"Recession, What Recession?  Aldata / IBM Retail CIO Survey Shows Increased IT Spending and Focus on Optimizing Processes for Fast ROI"	"http://www.reuters.com/article/pressRelease/idUS96127+15-Feb-2010+BW20100215"
2625016	"20100215 5:23AM UTC"	"Research and Markets: Worldwide - IBM - Company Profile"	"http://www.reuters.com/article/pressRelease/idUS67996+15-Feb-2010+BW20100215"
2628048	"20130108 9:32AM UTC"	"IBM, STMicroelectronics and Shaspa Advance Smarter Home Initiative"	"http://www.reuters.com/article/2013/01/08/idUSnMKW72032a+1c0+MKW20130108"
2628314	"20130108 9:00AM UTC"	"IBM, STMicroelectronics and Shaspa Advance Smarter Home Initiative"	"http://www.reuters.com/article/2013/01/08/idUSnHUG45wFRa+1c6+ONE20130108"
2631378	"20100810 3:22PM UTC"	" BMO Announces Spend & Payment Solutions Alliance with IBM for Global Business Travel Expense Management"	"http://www.reuters.com/article/companyNewsAndPR/idUS199999+10-Aug-2010+MW20100810"
2631437	"20100810 2:59PM UTC"	"IBM buys document capture vendor Datacap"	"http://www.reuters.com/article/idgSmallBusiness/idUS80873656720100810"
2632188	"20100810 11:09AM UTC"	" BMO Announces Spend & Payment Solutions Alliance with IBM for Global Business Travel Expense Management"	"http://www.reuters.com/article/companyNewsAndPR/idUS159337+10-Aug-2010+MW20100810"
2632995	"20100810 9:01AM UTC"	"IBM Acquires Datacap"	"http://www.reuters.com/article/pressRelease/idUS132900+10-Aug-2010+PRN20100810"
2633820	"20100810 7:00AM UTC"	"Orbitz for Business Adopts IBM's Global Expense Reporting Solution for Enterprise Customers"	"http://www.reuters.com/article/pressRelease/idUS108249+10-Aug-2010+PRN20100810"
2638011	"20090417 11:00 AM EDT"	"Equifax Extends Technology Services Agreement With IBM"	"http://www.reuters.com/article/pressRelease/idUS144651+17-Apr-2009+PRN20090417"
