2806424,"20090928 03:00 PM EDT","IBM's Jon Iwata to Deliver Institute for Public Relations Annual Lecture",
2809621,"20090928 05:00 AM EDT","IBM Celebrates 20th Anniversary of Moving Atoms",
2811935,"20090928 10:00 AM EDT","Quebec the First Province to Use IBM Digital Medical Images Solution",1
2815487,"20090929 01:00 PM EDT","Cinepolis Partners with IBM to Support its Operations in India",1
2815816,"20090929 09:00 AM EDT","GRIDSCALE 5.1 for IBM DB2 Now Available",
2815916,"20090929 10:47 AM EDT","NI Technology Updates Outlooks for Hewlett-Packard, IBM, Dell, Xerox, Adobe Systems and Netezza",
2816697,"20090930 06:15 AM EDT","Zacks Analyst Blog Highlights: Hewlett Packard, Wal-Mart, Dell, IBM and Cisco",
2820669,"20090930 08:00 AM EDT","IBM Announces New Managed Video Communications Solution",1
2821918,"20090930 10:22 AM EDT","Entrust, IBM, Microsoft, Novell, Ping Identity, SAP and Siemens Pass Liberty Alliance SAML 2.0 Interoperability Testing",
2822331,"20091001 02:00 PM EDT","IBM Launches New Advanced Analytics Center in New York",1
2822333,"20091001 07:25 AM EDT","Rocket Software Completes Acquisition of IBM`sUniData and UniVerse Servers and Tools Assets",1
2823455,"20091001 07:40 PM EDT","IBM developerWorks turns 10",
2825582,"20091001 09:00 AM EDT","IBM CEO, FDA Commissioner and Top Leaders at Cleveland Clinic's Medical Innovation Summit",
2825614,"20091001 11:00 PM EDT","IBM takes on Google in business Web-mail market",1
2828890,"20091002 02:38 PM EDT","IBM Press Helps Companies Use Web 2.0 and Social Networking to Innovate and Collaborate in the New Social Age",
2833320,"20091002 04:05 PM EDT","IBM Completes Acquisition of SPSS Inc.",1
2833326,"20091002 04:06 AM EDT","IBM aims at Google, Microsoft with new Webmail",1
2835051,"20091002 07:25 PM EDT","IBM aims at Google, Microsoft with new Webmail",1
2836531,"20091002 08:58 AM EDT","IBM takes on Google in business Web-mail market",1
2836642,"20091002 09:00 AM EDT","IBM, Northrop Grumman, Bell Helicopter, Mentor Graphics and Leading Industry Analyst to Speak at IESF 2009 Military and Aerospace Conference in Dallas",
2836703,"20091002 12:30 PM EDT","Cincom, Accretive and IBM Team Up to Offer 'SAP Cash Optimization'",1
2836974,"20091005 02:03 PM EDT","IBM's New CIO Takes On Powerful Role",
2837136,"20091005 04:50 PM EDT","IBM Researchers Develop Analytics Technology For Telecommunications Industry",
2839729,"20091005 07:27 PM EDT","IBM, Google, and colleges talk cloud projects",
2841178,"20091005 07:32 PM EDT","Media Alert: Data Security Expert Shares Insight on Achieving Compliance on IBM Mainframe Using Tokenization",-1
2841388,"20091005 09:45 AM EDT","IBM Launches Secure, Reliable Cloud Email Service for $3 per User",1
2843125,"20091005 10:00 AM EDT","Chelsio Unified Wire Named High Speed 10Gb Ethernet Interconnect for IBM Power Systems",
2844122,"20091005 11:00 AM EDT","IBM Business Partners Gear Up for Growth at Avnet Technology Solutions` Ignition `09",
2844434,"20091005 11:55 AM EDT","IBM Announces Agreement to Acquire Wilshire Credit Corporation Assets",1
2844920,"20091005 12:53 PM EDT","UPDATE 1-IBM buys Bank of America mortgage servicing unit",1
2845827,"20091006 03:48 PM EDT","IBM Launches New Storage Cloud Solution for the Enterprise",1
2846790,"20091006 07:24 AM EDT","Asustek, IBM reach agreement in patent dispute",
2847487,"20091006 07:40 AM EDT","FuelClinic.com Takes Second in Global IBM-Sponsored Intelligent Transportation Society (ITS) 'Congestion Challenge'",
2854642,"20091006 08:20 PM EDT","IEEE and IBM Announce Agreement to Publish IBM Journals in IEEE Xplore®",1
2854645,"20091006 09:00 AM EDT","Software Developers Pick Google, IBM as Top Cloud Service Providers",1
2856425,"20091006 09:03 AM EDT","IBM Brings Lotus Notes and Domino Software to Full Spectrum of Web Devices",1
2857238,"20091006 12:01 AM EDT","IBM Research Aims to Build Nanoscale DNA Sequencer to Help Drive Down Cost of Personalized Genetic Analysis",1
2857341,"20091007 01:23 PM EDT","Washington Metro Uses IBM Software to Keep Mass Transit System Safe and On Time",1
2857347,"20091007 02:41 PM EDT","The San Francisco Bay Area Rapid Transit Uses IBM Technology to Improve Safety and Reliability",1
2857398,"20091007 06:34 PM EDT","IBM unveils disk archive system, cloud storage tools",1
2857638,"20091007 07:44 PM EDT","UPDATE 1-US Justice Dept opens IBM antitrust probe-trade group",-1
2862272,"20091007 08:11 AM EDT","IBM wins $200 mln telco services deal in India",1
2863448,"20091007 10:37 AM EDT","Infonetics Research: Oracle, IBM receive high marks from service providers in service delivery platform survey",1
2864459,"20091007 10:46 PM EDT","UPDATE 4-US Justice Dept opens IBM antitrust probe",-1
2865825,"20091007 11:26 AM EDT","IBM and the Long Island Rail Road Improve Commuter Experience",1
2865831,"20091007 11:31 AM EDT","Datacom Solutions Selects IBM to Meet Aggressive Growth Plans",1
2867332,"20091008 02:00 PM EDT","IBM Nabs Third Consecutive NSS Labs Gold Award for Intrusion Prevention",1
2868840,"20091008 02:36 PM EDT","IBM faces DOJ antitrust inquiry on mainframes",-1
2869079,"20091008 03:36 AM EDT","Justice Department opens IBM antitrust probe",-1
2869400,"20091008 04:16 PM EDT","IBM faces DOJ antitrust inquiry on mainframes",-1
2869401,"20091008 05:45 PM EDT","IBM boosts business agility in WebSphere middleware upgrade",1
2869823,"20091008 07:00 AM EDT","New IBM Study Shows that Analytics and Self Service Top the List for Midmarket Chief Information Officers",1
2870999,"20091008 07:48 PM EDT","NearshoreJournal.com Blog New IBM Gmail Cloud Alternative",
2871000,"20091008 07:56 PM EDT","Experts Available to Discuss IBM Study: Analytics Emerging as CIOs' Top Priority",
2872244,"20091008 08:05 AM EDT","Devon IT Announces New TC4 Thin Client Model with Legacy Ports now orderable through IBM",
2872437,"20091008 08:19 PM EDT","Opinion: Why IBM still matters",
2873842,"20091008 12:38 PM EDT","IBM Reaffirms Leadership in Business Process Management with New Offerings to Help Clients Improve Their Business Results",1
2874076,"20091009 09:00 AM EDT","IBM pureScale Technology Redefines Transaction Processing Economics",1
2874419,"20091009 09:00 AM EDT","IBM Urges Swift Passage of Patent Reform Legislation",1
2874429,"20091009 09:51 AM EDT","EU in contact with U.S. govt on IBM investigation",
2874436,"20091009 11:21 AM EDT","UPDATE 1-EU in contact with U.S. govt on IBM investigation",
2875537,"20091009 11:23 AM EDT","IDEA Adopts IBM Service Delivery Platform to Bring Innovative Content Service to Subscribers",1
2875556,"20091009 11:47 AM EDT","IBM calls new DB2 grid feature an Oracle 'Exadata-killer'",
2876219,"20091009 12:51 PM EDT","ANALYSIS-IBM faces rivalry despite antitrust inquiry",
2876575,"20091009 12:53 PM EDT","IBM faces rivalry despite antitrust inquiry",
2876671,"20091012 02:18 PM EDT","IBM Awarded National Institutes of Health Funding to Advance Genome Sequencing Technology",
2876828,"20091012 05:00 PM EDT","IBM and ACM-ICPC Announce Global 'Battle of the Brains' Software Competition",1
2879544,"20091012 08:00 AM EDT","Banco Pastor Reduces Costs, Increases Scalability and Boosts Performance with Red Hat, SAP and IBM Solutions",1
2880556,"20091012 10:27 AM EDT","IBM and the NFL to Continue Longtime Partnership",1
2885527,"20091013 01:03 PM EDT","Korea Investment and Securities Signs US$157 million Strategic Outsourcing Agreement with IBM",1
2887822,"20091013 06:01 PM EDT","IBM Launches New Service to Help Automate IT Support Desk Operations",1
2887825,"20091013 07:11 PM EDT","IBM's 'The New Voice of the CIO' Reveals Innovative CIOs",
2889173,"20091013 08:00 AM EDT","IBM Collaborates with Toyota Motor Sales, U.S.A., Inc. and Southern California Edison to Create Green Data Center",
2889235,"20091013 08:01 AM EDT","City of Austin Selects IBM to Manage New Billing System",1
2890325,"20091013 08:34 AM EDT","Irus Group Wins Two Contracts to Implement IBM Cognos TM1 at Navy Locations",
2894441,"20091013 09:00 AM EDT","Avnet Technology Solutions Expands Demand Generation Events for IBM Channel Partners",
2894622,"20091013 09:59 AM EDT","Avnet to Bring Scale Computing`s New IBM-based Storage Appliance to Resellers Serving the Midmarket",
2899106,"20091013 11:00 AM EDT","Research and Markets: The Smarts in IBM's Smart Analytics System Revealed",
2899695,"20091013 11:01 AM EDT","VBrick Advances Unified Communications Vision With IBM Lotus Sametime Integration",1
2899698,"20091013 11:02 AM EDT","VBrick Advances Unified Communications Vision With IBM Lotus Sametime Integration",1
2899977,"20091014 02:30 PM EDT","Pao de Acucar Signs Five Year Agreement With IBM Brazil",1
2901432,"20091014 09:00 AM EDT","IBM Awarded Analytics Contract to Improve Programming and Planning for U.S. Special Operations Command",1
2901433,"20091014 09:16 PM EDT","IBM hikes virtualized storage performance with SSDs",
2904447,"20091015 04:03 PM EDT","IBM Reports 2009 Third-Quarter Results",
2906538,"20091015 04:12 PM EDT","IBM falls after results",-1
2908789,"20091015 04:30 PM EDT","INSTANT VIEW: Google, IBM post stronger-than-expected results",1
2911864,"20091015 05:02 PM EDT","INSTANT VIEW: Google, IBM post stronger-than-expected results",1
2912115,"20091015 06:22 PM EDT","IBM raises full-year outlook, posts higher profit",1
2913009,"20091015 06:59 PM EDT","WRAPUP 1-Google, IBM round out strong tech results week",1
2913543,"20091015 07:41 PM EDT","Google, IBM round out strong tech results week",
2913959,"20091015 07:41 PM EDT","IBM raises full-year outlook, posts higher profit",1
2914796,"20091015 07:41 PM EDT","UPDATE 4-IBM raises full-year outlook, posts higher profit",1
2914910,"20091015 09:30 AM EDT","Vivara Hires IBM to Speed Up Customer Service",1
2914960,"20091015 10:05 PM EDT","IBM boosts earnings estimate, but revenue drops",-1
2915299,"20091016 02:29 PM EDT","IBM boosts earnings estimate, but revenue drops",-1
2915858,"20091016 06:00 AM EDT","IBM Launches Nationwide Initiative to Support Early Education in Hispanic Communities",
2916512,"20091016 06:35 PM EDT","Scandal hits corporate role models IBM, McKinsey",-1
2917599,"20091016 06:38 PM EDT","Scandal hits corporate role models IBM, McKinsey",-1
2918632,"20091016 08:21 PM EDT","IBM plans big hardware upgrade next year",1
2919588,"20091016 08:39 PM EDT","IBM, Intel executives face insider trading charges",-1
2919609,"20091016 10:02 AM EDT","IBM Expands Analytics and Risk Management Capability in Ireland",1
2919690,"20091019 02:09 PM EDT","Researchers From IBM, Nokia and VTT Bring Avatars and People Together for Virtual Meetings in Physical Spaces",1
2921946,"20091019 03:41 PM EDT","IBM veteran exec on leave after insider arrest",-1
2924198,"20091019 07:34 PM EDT","UPDATE 1-IBM veteran exec put on leave after insider arrest",-1
2925837,"20091019 07:48 PM EDT","IBM veteran exec put on leave after insider arrest",-1
2928542,"20091019 07:55 AM EDT","New Financing Options from IBM Global Financing Help Companies Step Up to Smarter IT",1
2928543,"20091019 10:59 AM EDT","IBM veteran exec on leave after insider arrest",-1
2928557,"20091019 11:03 AM EDT","IBM veteran exec on leave after insider arrest",-1
2930540,"20091020 01:00 PM EDT","IBM Builds High-end Information Technology Infrastructure Platform for Tiens Group",1
2930656,"20091020 01:53 PM EDT","IBM and Canonical Launch Linux- and Cloud-based Desktop Software in the U.S.",1
2930685,"20091020 03:01 AM EDT","Emulex and IBM Collaborate to Deliver Cloud Storage Security Solution",1
2933262,"20091020 05:46 PM EDT","Teradata: We still rule over Oracle, IBM in analytics",
2933609,"20091020 08:00 AM EDT","Voltaire and IBM Expand OEM Partnership to Deliver Scale-Out Ethernet Networking",1
2934161,"20091020 08:00 AM EDT","Voltaire expands partnership with IBM to new market",1
2936508,"20091020 08:01 AM EDT","CIBER Receives IBM Certification for Dynamic Infrastructure Capabilities",
2936569,"20091020 08:56 PM EDT","IBM's goal of managing all virtual resources not yet reality",-1
2937780,"20091020 10:00 AM EDT","BTM Corporation to Participate in IBM Business Agility Now! Launch",
2938239,"20091020 12:01 AM EDT","IBM Announces New Software for Managing Data Centers",1
2944731,"20091020 12:01 AM EDT","New IBM Sustainable Supplier Information Management Consulting Offering",1
2947059,"20091021 09:15 AM EDT","JustSystems Highlights Advantages of Structured Authoring and DITA at IBM Information On Demand 2009",
2947721,"20091021 10:05 PM EDT","IBM facing double legal trouble",-1
2947929,"20091021 10:26 AM EDT","YMCA of the USA Receives Grant From IBM to Enhance YMCA Early Learning Programs",1
2948277,"20091022 04:15 AM EDT","IBM announces new high-end storage array",1
2948465,"20091022 07:00 AM EDT","IBM Keeps Midsize Organizations Flexible with New Offerings for Dynamic Infrastructure",
2948915,"20091022 08:01 AM EDT","Market Leaders Bayer, CVS Caremark, EMC, Federal Express, IBM and Johnson & Johnson Headline Staffing Industry Analysts' CWS Summit 2009",
2949483,"20091023 11:26 AM EDT","CA Announces 'Day One' Support for IBM's z/VM 6.1",
2950520,"20091026 01:30 PM EDT","IBM Brings Business Analytics and Cloud Services to Smarter Archiving",1
2950675,"20091026 01:31 PM EDT","Perficient Named Information Agenda Partner of the Year at IBM`s IOD 2009",
2950718,"20091026 01:40 PM EDT","IBM Helps Alameda County Deliver Social Services",1
2950909,"20091026 01:43 PM EDT","IBM Helps Organizations Accelerate Innovation With Business Analytics",1
2951470,"20091026 04:50 PM EDT","W. James McNerney, Jr., Elected to IBM Board of Directors",
2953035,"20091026 05:00 AM EDT","DBI and Helios and Matheson North America, Inc. Partner to Assist World-Class, Innovative Companies Improve IBM DB2 LUW and Oracle Datacenter Productivity and Profitability",
2953089,"20091026 05:00 AM EDT","enChoice Receives",
2953235,"20091026 05:35 PM EDT","IBM showcases new analytics capabilities",
2955067,"20091026 06:11 PM EDT","UPDATE 1-IBM taps Boeing chief for its board",1
2955183,"20091026 08:30 AM EDT","Informative Graphics Corporation Previews New Redact-It and Brava Versions for FileNet at IBM IOD Conference in Las",
2955594,"20091026 08:30 AM EDT","Mellanox Advances IBM Networking Solutions with 10 Gigabit Ethernet Adapter Cards",1
2958145,"20091026 08:31 AM EDT","Informative Graphics Corporation Previews New Redact-It and Brava Versions for FileNet at IBM IOD Conference in Las",
2960080,"20091026 08:32 AM EDT","Manhattan Associates' Distribution and Transportation Solutions Ready-To-Run on IBM...",1
2960376,"20091026 09:01 AM EDT","Prolifics Invites Customers at IBM's Information on Demand Conference to",
2960378,"20091026 10:32 AM EDT","Made in IBM Labs: IBM Makes It Easier To Browse Web Sites On Mobile Devices",1
2965100,"20091026 11:00 PM EDT","Dassault Systemes and IBM Announce Intent to Integrate IBM PLM Sales Operation into DS",1
2965101,"20091026 11:00 PM EDT","Dassault Systèmes et IBM annoncent leur intention d`intégrer l`activité ventes PLM d`IBM au sein de DS",1
2965193,"20091027 02:58 AM EDT","Dassault Systemes to buy IBM sales and support ops",1
2966258,"20091027 02:58 AM EDT","Dassault Systemes to buy IBM sales and support ops",1
2966365,"20091027 03:00 AM EDT","REG-Intnl Bus. Mach W. James McNerney, Jr., Elected to IBM Board of Directors",
2966728,"20091027 03:54 PM EDT","IQPC`s 11th Annual Corporate University Week to Feature Experts from APCO Worldwide, Fleishman-Hillard, IBM Corporation, jetBlue Airways, QVC, Inc., TD Bank and more",
2966837,"20091027 04:15 PM EDT","UPDATE 3-IBM board adds $5 bln to stock buyback program",1
2972731,"20091027 06:00 AM EDT","IBM Opens New Business Continuity and Resiliency Service Center in Izmir, Turkey",1
2979407,"20091027 06:05 AM EDT","Middlesex University and IBM Sign Five-Year Agreement To Provide New IT Infrastructure and Disaster Recovery Services",1
2979986,"20091027 07:22 PM EDT","SAS CEO unfazed by IBM analytics challenge",
2980791,"20091027 08:00 AM EDT","Emulex Announces Collaboration with IBM to Deliver Industry-Leading Storage and Networking Solutions",1
2981878,"20091027 09:01 AM EDT","Kapow Technologies Earns Accreditation for IBM Information On Demand",
2981969,"20091027 10:40 AM EDT","Guinness Anchor Berhad Taps Into IBM Business Analytics To Boost Productivity",1
2982232,"20091027 10:40 AM EDT","IBM Board Approves Quarterly Cash Dividend; Authorizes $5.0 Billion for Stock Repurchase",1
2984152,"20091027 10:45 AM EDT","REG-Intnl Bus. Mach IBM Board Approves Quarterly Cash Dividend; Authorizes $5.0 Billion for Stock Repurchase",1
2984901,"20091027 10:50 AM EDT","New IBM Mashup Capabilities Bring Business Analytics to the Desktop",1
2985269,"20091027 11:00 AM EDT","IBM Unveils New Offerings to Help Clients Better Manage Content With Analytics",1
2988239,"20091027 11:00 AM EDT","RFaxis Selects IBM Microelectronics to Manufacture Its RF Front-End Integrated Circuits",1
2990803,"20091027 12:43 AM EDT","IBM finds path to mobile and voice browsers",1
2993943,"20091027 12:56 PM EDT","IBM board approves $5 billion stock repurchase",1
2994292,"20091028 03:40 PM EDT","IBM Global Trucking Study: Fuel Efficiency, High-Tech Features More Important than Brand Name",1
2994472,"20091028 05:32 PM EDT","IBM pairs Rational and Tivoli products to automate development processes",1
2994904,"20091028 09:00 AM EDT","IBM Receives 'Strong Positive' Rating in Leading Analyst Firm's Managed Security Services in Europe MarketScope Report",1
2996405,"20091028 09:02 AM EDT","IBM Makes It Easier for Businesses to Create, Deliver and Manage New Services",1
2996594,"20091029 06:00 AM EDT","Neolane Named a Finalist for the IBM Information Management CTO Innovation Award",
2998385,"20091029 09:50 AM EDT","More Than 200 Additional Customers Switch To IBM Systems From Sun, HP",1
2998612,"20091029 11:01 AM EDT","IBM Honors Global Customers for Outstanding Achievement in Information Management",
2999092,"20091029 12:01 AM EDT","Juniper Networks Reaches Significant Milestone with Its IBM OEM Relationship",1
2999158,"20091029 12:57 PM EDT","IBM To Provide Employees With 100% Primary Health Care Coverage, New Wellness Rebate",1
2999777,"20091030 03:05 PM EDT","Schaeffer's Daily Contrarian:Is IBM a Big Blue 'Buy?'",
2999831,"20091030 05:00 AM EDT","IBM and QBE Sign Key Strategic Outsourcing Infrastructure Contract",1
3001249,"20091030 06:01 PM EDT","UPDATE 2-IBM replaces exec charged in insider trading case",-1
3001586,"20091030 06:37 PM EDT","IBM replaces exec charged in insider trading case",-1
3002094,"20091030 08:00 AM EDT","La Perla Enhances Performance With IBM Desktop Cloud and Wyse Thin Computing",1
3002360,"20091030 08:01 AM EDT","IBM Unveils New Technology to Help Governments Improve Services for Citizens",1
3003758,"20091030 12:21 PM EDT","IBM replaces exec charged in insider trading case",-1
3004088,"20091102 05:25 PM EST","Cúram Software Partners with IBM on Technology Framework to Advance Social Services Agencies",1
3004255,"20091102 07:01 AM EST","PacketMotion Announces User Activity Management for IBM Mainframes",
3004828,"20091102 09:31 AM EST","Critical Alerts for IBM, Hess, Kohl's, ICICI Bank, and Eldorado Gold Released by Seven Summits Research",-1
3005307,"20091102 10:26 AM EST","Leading Social Enterprise Management Software Provider Partners with IBM on Technology Framework to Advance Social Services Agencies",1
3005311,"20091102 12:01 AM EST","IBM, EPA Ireland Team for Smarter Water Management",1
3005959,"20091103 01:11 PM EST","IBM sets price guidance on two-part sale -IFR",
3008341,"20091103 02:00 PM EST","IBM Rolls Out Innovative Healthcare Management System for Spain's Castilla y Leon Region",1
3008494,"20091103 03:09 PM EST","IBM launches $2 bln two-part note sale - IFR",1
3009406,"20091103 04:31 PM EST","IBM sells $2 bln notes in two parts - mkt source",1
3016429,"20091103 04:33 PM EST","IBM Launches Health Analytics Center",1
3016693,"20091103 05:00 PM EST","New Issue-IBM sells $2 bln notes in two parts - IFR",1
3017749,"20091103 08:03 AM EST","LSI 6Gb/s SAS MegaRAID Products Enable New Levels of RAID Performance for IBM System x Servers",
3018490,"20091103 09:30 AM EST","Ascendant Technology to Resell New Ravenflow Visualization Solution for IBM Rational Requirements Composer",1
3019884,"20091103 09:47 AM EST","Halcyon Software Launches Systems Operations Suite 3.0 Software for IBM i",1
3021547,"20091104 03:00 AM EST","Norkom Offers IBM System z Clients Solutions to Fight Financial Crime",1
3025054,"20091104 04:31 PM EST","IBM Contributes Technology Assets To Help Drive Standards In Insurance Industry",1
3025721,"20091104 05:10 AM EST","Big IT is back, say HP, IBM, Oracle, EMC, Cisco",
3026028,"20091104 08:01 AM EST","IBM Advances Cloud Computing in Education; Unveils IBM Cloud Academy",
3026360,"20091104 09:02 AM EST","IBM to Power LHS's Customer Care and Billing Solution",1
3026553,"20091104 09:06 AM EST","STEC Solid State Drives Integrated With IBM's SAN Volume Controller (SVC) System,...",1
3027479,"20091104 12:47 PM EST","Prolifics, World's Largest Systems Integrator Specializing Exclusively in IBM Technologies, Is 100% Authorized in IBM's",
3027982,"20091105 02:07 AM EST","Texas withdraws voter registration systems from IBM contract",-1
3028499,"20091105 02:36 PM EST","COSAN Signs R$4.5 Million Contract With IBM to Redesign IT Infrastructure",1
3028544,"20091105 02:38 PM EST","IBM To Build Green Data Centre For Slovak Telekom",1
3030603,"20091105 04:41 PM EST","IBM Launches Business Analytics Center of Competency in India",1
3031641,"20091105 06:56 PM EST","IBM announces cloud software-development betas",
3031648,"20091105 08:07 AM EST","Evergreen Energy`s GreenCert Solution for Emissions Management Achieves IBM Framework Validation",
3031725,"20091105 09:01 AM EST","IBM Introduces New Offerings for Software Development in the Cloud",1
3032336,"20091106 09:58 AM EST","IBM Announces Debt Exchange Offers",1
3032761,"20091106 10:03 AM EST","REG-Intnl Bus. Mach IBM Announces Debt Exchange Offers",1
3032806,"20091109 09:00 AM EST","Connectria Aligns with CCSS to Maintain Peak Performance of Its IBM iSeries Hosting",
3034871,"20091109 11:59 PM EST","IBM Recognizes Top Environmental Solutions Developed in 2009",
3036855,"20091110 01:30 AM EST","IBM Japan Signs 9 Year Strategic Outsourcing Contract With Chugoku Bank",1
3039498,"20091110 06:09 PM EST","Roomlinx Signs Deal to Provide Interactive TV to Holiday Inn Express and Suites Camp Creek as Part of IBM's 'Hotel-in-a-Box' Solution",1
3039782,"20091110 07:30 AM EST","New IBM Software Uses Sensors to Speed the Movement of Shipping Containers",1
3041172,"20091110 08:30 AM EST","IBM Selects Unica to Optimize Web Marketing and Improve Demand Generation Revenues",1
3043754,"20091110 09:00 AM EST","IBM, Oracle and Samsung Electronics America Join AGMA",
3052774,"20091110 11:30 AM EST","Martin`s Point Health Care Achieves 1,185% ROI with IBM Cognos Business Intelligence",1
3053176,"20091110 12:01 AM EST","IBM Opens Advanced Analytics Center in Washington, D.C.",1
3053444,"20091111 03:00 AM EST","Where Does IT Fit in IBM's Top Green Innovations?  GreenerComputing.com",
3054164,"20091111 03:34 PM EST","New IBM Software Enriches Online Shopping",1
3054487,"20091111 09:55 AM EST","CYA SmartRecovery for IBM FileNet P8 4.5 Now Supporting JBoss Application Server",
3054560,"20091111 10:25 AM EST","Kingland Systems Integrates IBM Software to Enhance Master Data Management Solutions for Financial Institutions",1
3054628,"20091112 03:19 PM EST","Datatrend Technologies Partners With High-End Virtualization Provider ScaleMP in the IBM Industry Solution Reseller Program",
3055721,"20091112 03:26 PM EST","JCB Partners Makes a Splash at IBM`s Information on Demand Conference 2009",
3058291,"20091112 09:00 AM EST","IBM Receives SMB Excellence Award From Major Industry Analyst Firm For Express Advantage",1
3060999,"20091113 03:42 AM EST","TABLE-Marktec <4954.Q>-2008/09 group results",
3061114,"20091113 12:01 AM EST","IBM, Fukuoka Waterworks Team to Increase Availability of Drinking Water",1
3061214,"20091113 12:01 AM EST","IBM Helps the Lower Colorado River Authority Improve Water and Energy Management in Central and South Texas",1
3062604,"20091113 12:01 AM EST","Power and Water Corporation Taps IBM to Aid in Asset Management Program",
3062789,"20091113 12:15 PM EST","IBM Acts to Enhance Security of Virtual Environments",1
3062974,"20091116 10:02AM UTC","Lawrence Berkeley National Laboratory Selects IBM Technology to Power Cloud Computing Research",1
3064142,"20091116 1:00PM UTC","IBM® SPSS® Customers Honored for Innovative Use of Predictive Analytics",
3071267,"20091116 11:00AM UTC","ISA Consulting Launches",
3071279,"20091116 12:01AM UTC","IBM's new service jumps on cloud computing bandwagon",
3071612,"20091116 1:21PM UTC","IBM Builds Massive Business Analytics Cloud for 200,000 Employees and Unveils Version for Clients",1
3072773,"20091116 4:00PM UTC","IBM and KACST Unveil Research Pact to Advance Machine Translation Technology and IP Development",
3074456,"20091116 4:23PM UTC","Young Latino Children ThroughoutLos Angeles County to Benefit from IBM Donationof Educational Computer Learning Centers",1
3074458,"20091116 5:00AM UTC","Samlink Signs 55 Million Euro Strategic Outsourcing Contract With IBM",1
3074548,"20091116 5:23PM UTC","Let the Clean Economy Begin: Join Coca-Cola, J&J, IBM, Nokia, and Other Climate Savers Companies for Pre-Copenhagen Webinar, Wednesday, November 18",
3077878,"20091116 6:17PM UTC","IBM and AT&T Unveil Cloud Computing Services",
3077883,"20091116 7:59AM UTC","IBM's new service jumps on cloud computing bandwagon",1
3078091,"20091116 8:30AM UTC","IBM Honors Niteo Partners with Best of Information On Demand Showcase Award at 2009 IBM Information on Demand Conference",
3082383,"20091116 9:01PM UTC","IBM Honored in 2009 HPCwire Readers' and Editors' Choice Awards",
3083985,"20091116 9:30AM UTC","Prolifics to Augment IBM Rational Solutions With New Requirements Visualization Product From Ravenflow",
3089746,"20091117 10:00AM UTC","IBM Helps Tracker Networks Enhance Business Resilience Requirements",1
3091782,"20091117 2:09PM UTC","IBM Research Helps Italian Orthopedic Institute Perform Deep Analytics to Treat Rare Skeletal Diseases",1
3093909,"20091117 2:15PM UTC","IBM's new service jumps on cloud computing bandwagon",1
3094531,"20091117 2:58PM UTC","IBM Scientists Reinvent Medical Diagnostic Testing",1
3094616,"20091117 6:44PM UTC","IBM offers Symphony on Keepod USB devices",
3094688,"20091117 8:00AM UTC","APTARE StorageConsole Backup Manager Attains Ready for IBM Tivoli Software Validation",
3095879,"20091117 8:00AM UTC","BluePhoenix Solutions Awarded a Multi-Million Dollar Contract by IBM to Modernize Mission Critical Systems of a Global Tier 1 Retail Chain",
3095884,"20091117 8:11AM UTC","APTARE StorageConsole Backup Manager Attains Ready for IBM Tivoli Software Validation",
3098353,"20091117 9:00AM UTC","NextIO to Incorporate Virtualization Technology Into IBM Cluster Solutions",
3098502,"20091117 9:01AM UTC","IBM, VMware and NSEC Partner to Simplify Computing on the Go",
3098704,"20091117 9:21AM UTC","IBM Awards Manhattan Associates' Distributed Order Management as",
3098705,"20091117 9:30AM UTC","IBM Expands Global Intelligent Utility Network Coalition to Advance Smart Grid Development",1
3099346,"20091118 1:00AM UTC","IBM and Dassault Systemes Help Panasonic Home Appliances Company Develop Smarter Cooking Appliances",1
3101886,"20091118 10:47AM UTC","Imagine Solutions Wins IBM 2009",1
3102189,"20091118 12:01AM UTC","IBM Launches Consulting Service for Sustainable Assets",1
3102279,"20091118 12:01AM UTC","IBM Moves Closer to Creating Computer Based on Insights From the Brain",1
3102449,"20091118 2:58PM UTC","Core Security Technologies Discovers Vulnerability in IBM SolidDB Memory Caching Software",-1
3103956,"20091118 4:16PM UTC","Search Marketing Agency, IMPAQT, Partners with IBM to Offer Unique Benefit to 100,000 IBM PartnerWorld Companies",
3106734,"20091118 6:22AM UTC","Let the Clean Economy Begin: Join Coca-Cola, J&J, IBM, Nokia, and Other Climate Savers Companies for Pre-Copenhagen Webinar, Wednesday, November 18",
3106742,"20091118 8:30AM UTC","Informative Graphics Corporation Announces Official Release of Redact-It for IBM FileNet Capture",
3106990,"20091118 9:00AM UTC","IBM Signs Three-year Strategic Transformation Services Agreement with UK Driver and Vehicle Licensing Agency (DVLA)",1
3107003,"20091119 10:57AM UTC","IBM Introduces New Software to Accelerate Workload Movement to System z; Reduces IT Costs",1
3110905,"20091119 11:13AM UTC","CA Simplifies Mainframe Ownership with Integration of CA Endevor SCM and IBM Rational Developer for System z",
3111595,"20091119 5:13PM UTC","Report Finds IBM Supercomputers Are Most Energy Efficient in the World",1
3111603,"20091119 7:30PM UTC","Showbiz Week",
3111654,"20091119 8:00AM UTC","IBM and DC WASA Flow Technology into Washington DC's Water and Sewer System",1
3112218,"20091119 8:00AM UTC","IBM Tackles Smarter Water Management in Europe",1
3115810,"20091119 8:00AM UTC","UMBC Researchers Use IBM Technology to Fight Rising Threats of Forest Fires",1
3116031,"20091119 9:01AM UTC","Softchoice Gains Authorization for IBM Software Business Partner Value Program",
