971991,"IBM and Telvent to Create Smarter Traffic Solutions for Smaller Cities",1
972042,"REG - AZ Electronic Mtrls - Agreement with IBM",1
974156,"IBM Cloud First to Offer Latest NVIDIA GRID with Tesla M60 GPU, Speeding Up Virtual Desktop Applications",1
976020,"UPDATE 1-Berkshire buys Teva, feels IBM blues as Apple becomes top investment",
976148,"Berkshire buys Teva, bites more Apple, feels IBM blues",
976159,"BRIEF-Berkshire Hathaway Dissolves Most Of Its Share Stake In IBM",-1
978319,"Juniper Networks Joins IBM's Service Provider Delivery Environment Framework Partner Program",1
978320,"Juniper Networks Joins IBM's Service Provider Delivery Environment Framework Partner Program",1
979751,"Bharti Retail and IBM Announce Strategic Collaboration for Enhanced Business and Customer Service Efficiencies",1
979850,"ProSiebenSat.1 Produktion and IBM to Set Up Tapeless Archive for Media Content in Four Million Euro Agreement",1
979947,"Morph Labs hosts the first DB2 Express-C database",
980017,"Research and Markets: Explore IBM's Best Practices and Innovative Strategies in This...",
980233,"Surgient to Enable More Efficient Application Development with IBM Jazz Technology",1
984705,"BRIEF-Sap Se says IBM and company plan major investments to drive clients' digital transformations",1
985655,"HP and IBM Battle for Cloud Equipment Market Leadership; Cisco Closes the Gap",
987844,"Vision Solutions Launches Availability and Disaster Recovery Solutions for IBM Power Systems With Single User Interface",
992264,"Research and Markets: Global Software Testing Services Market in BFSI Sector 2012-2016 with Capgemini SA, IBM Corp., and Wipro Ltd Dominating",
993373,"IBM Study: Big Data Equates to Big Advantage in CFO Effectiveness",
993379,"The Zacks Analyst Blog Highlights:Twitter, Facebook, Fusion-io, IBM and Oracle",
993449,"IBM China workers strike over terms in $2.3 billion Lenovo deal",-1
993574,"Report: IBM Global Business Services Ranked #1 in Thought Leadership",1
994053,"IBM China workers strike over terms in $2.3 billion Lenovo deal",-1
998683,"IBM Launches Smart Cloud for Disaster Recovery and Data Archive",1
999941,"Narus and IBM Netezza Partnership Yields Powerful Cyber Security Solution",1
1001188,"Research and Markets: IT Storage Market in India - 2011 Report Features EMC, NetApp, HP, IBM, DELL and SUN",
1001359,"Research and Markets: Middleware Market in India - 2011 Report - IBM Is Market Leader With 18.7% Market Share",
1005623,"JVC KENWOOD Holdings Selects IBM for Infrastructure and Cloud Services",1
1008884,"Alberici Corporation Embraces Enterprise Capture and Big Data Technology from Computer Guidance, IBM",
1009086,"IBM's SoftLayer and DataHotel Help Japanese Companies Expand Globally",1
1009274,"IBM Fuels Innovation and Entrepreneurship in Africa",1
1009276,"IBM Helps Mexican Transportation Company Operate Smarter and Become More Efficient",1
1013342,"IBM Extends Application Infrastructure and Middleware Leadership with 29.1 Percent Market Share",1
1017130,"Critical Alerts For IBM, Occidental Petroleum, UPS, Melco Crown Entertainment, and Tempur Pedic Released By Seven Summits Research",-1
1018617,"Tayside Fire and Rescue Selects IBM to Modernise Management of Critical Firefighting Assets",1
1022744,"IBM Expands Storage Software to Help Companies Meet Hybrid Cloud Requirements",1
1022904,"CMOs Shift Investments Toward the Customer Journey, According to The CMO Club and IBM Study",
1022968,"IBM Extends Open Cloud Initiatives by Bringing Blue Box Cloud to Its Global Network of Data Centers",1
1023272,"KwikWork Integrator From enChoice Enables Integration From Line of Business Systems to IBM Content Navigator & IBM Case Manager Without Development",
1025863,"IBM X-Force(R) Report Reveals Unprecedented State of Web Insecurity",
1026358,"Information Builders Delivers Support for IBM zIIP Chip",
1026362,"IBM, Indian outsourcers win services deal from BP",1
1026367,"UPDATE 1-IBM, Indian outsourcers win services deal from BP",
1026402,"IBM Global Business Services Awarded Sweeping Application Services Contract With...",1
1026679,"IBM says awarded five-year contract by BP",1
1031245,"Esri and IBM Netezza to Deliver High-Speed Geospatial Analytics",1
1033073,"Westpac New Zealand and IBM Sign Five Year Services Deal",1
1038869,"New Issue - IBM sells $3 bln in 10-year notes",-1
1038903,"IBM sells $3 bln of 10-year notes - source",-1
1040327,"BRIEF-Vodafone and IBM join together to offer easy route to the cloud for enterprises",1
1045182,"University of Louisville Collaborates With IBM to Speed Scientific Breakthroughs",1
1045768,"IBM and Security First Corp. to Develop Integrated Security Technology",1
1048128,"IBM to spend $1.2 billion to expand cloud services",1
1048136,"IBM to spend $1.2 bln to expand cloud services",1
1049998,"The Zacks Analyst Blog Highlights:Intel, Hewlett Packard, IBM, Apple and Meritage Homes",
1050548,"Results of a Study on Consumers, Technology Deployment, Web-Based Sales Tools, Conference Call Schedule, and Stock Price Movements - Research Report on IBM, Cree, Xerox, Cognizant, and YY",
1051541,"IEEE Announces Keynote Speakers from IBM, Intel and Samsung at IEEE World Forum on Internet of Things (WF-IoT) in March 2014",
1051573,"IBM Introduces X6 Architecture, Optimizes x86-Based Servers for Cloud, Analytics",1
1053639,"SS&C Technologies Appoints Ex IBM Senior Executive Michael Daniels to Its Board of Directors",
1054545,"Bank J.Van Breda & C° Moves its Car Finance Application from an IBM VM/VSE Mainframe to Microsoft .Net with Anubex",-1
1054644,"Research and Markets: Global Big Customer Market 2012-2016 with IBM, Microsoft, Oracle and SAP AG Dominating",
1057287,"The Zacks Analyst Blog Highlights: Microsoft, Nokia, IBM, Intel and CNA Financial",
1058883,"Research and Markets: Global Web Analytics Market 2011-2015: Adobe Omniture Inc., Google Analytics., IBM Coremetrics Corp., and Webtrends Corp. Dominate the Market",
1060188,"eCommera Appoints Former IBM Coremetrics Director to Spearhead US Expansion",
1060350,"Singapore's National Environment Agency Collaborates With IBM To Improve Environmental Services Related To Air, Weather And Public Health",1
1060595,"Financial Services Clients Choose GMC Software Technology and IBM Database Software for Core Banking Systems",1
1061945,"Sandvik Enters into a Long-Term Agreement with IBM",1
1061964,"IBM Enters into a Long-term Agreement with Sandvik",1
1062258,"REG - Earthport PLC - New client on IBM's Global Expense Reporting",1
1064050,"Research and Markets: Global SMB IT Spending 2011-2015: HP Co., IBM Corp, Dell Inc., and Cisco Systems Inc Dominate the Market",
1064926,"Avnet Technology Solutions Accelerates Solution Sales for IBM Partners with New Services Offerings in the U.S. and Canada",
1065256,"IBM raises div by 13 pct, expands buyback plan",1
1065476,"REG-Intnl Bus. Mach IBM Board Approves 13 Percent Increase in Quarterly Cash Dividend",1
1065483,"IBM Board Approves 13 Percent Increase in Quarterly Cash Dividend",1
1065999,"Compuware to Speak on Building an Application Performance Center of Excellence at IBM Impact 2012 Conference",
1066000,"Compuware to Speak on Building an Application Performance Center of Excellence at IBM Impact 2012 Conference",
1066341,"Testuff Software Management Suite Selected to Replace IBM's Solution on Colleges",-1
1068594,"IBM & the Masters: Technology Sponsorship Unlike Most Others",
1068790,"Open-source advocate enters IBM antitrust fray",-1
1070275,"J.P. Morgan Collaborates with IBM to Offer Clients Robust Travel and Expense Management Solution",1
1071073,"Cisco upgrades servers as it competes with HP, IBM",
1071087,"Cisco upgrades servers as it competes with HP, IBM",
1072792,"Made in IBM Labs: Securing Data for Cloud Computing",1
1072955,"Research and Markets: Global Graphene Market 2012-2016 with Grafoid Inc., IBM Corp., and Samsung Electronics Co. Ltd. Dominating",
1073259,"CANCOM Accelerates Client Innovation through the Cloud with IBM PureSystems",1
1073620,"Zacks Earnings Trends Highlights: Dow Chemical, Caterpillar, IBM, Intel and Yum Brands",
1076681,"IBM Financing Agreements With Electronic Healthcare Record Providers Shatter Barriers To Health IT Adoption",1
1076909,"Digicable Signs 10-Year IT Outsourcing Agreement With IBM",1
1077047,"UPDATE 1-IBM gets $83 mln deal from India's Digicable",1
1077219,"IBM gets $83 mln deal from India's Digicable",1
1078368,"BRIEF-IBM opens four new U.S. cloud data centers",1
1080851,"IBM Global Financing to Fund En Pointe Solutions for IBM's Services Business",1
1081616,"Bus-Tech, Inc. Completes Testing Under The IBM System Storage Proven(TM) Program",
1081778,"IBM Opens Service Management Center of Excellence in India",1
1082791,"Comverse Partners with IBM to Deliver Value-Added Services and Billing Solutions...",
1090649,"IBM scientists create smallest magnetic memory bit with 12 atoms",1
1090801,"IBM Research Determines Atomic Limits of Magnetic Memory",1
1090832,"City of Philadelphia, IBM Announce Efforts to Improve Workforce Development",1
1096394,"BRIEF-IBM says declares quarterly cash dividend of $1.50per share, 7 pct increase",1
1097447,"ABB, IBM team up on industrial artificial intelligence",1
1097555,"UPDATE 1-ABB, IBM team up on industrial artificial intelligence",1
1097585,"ABB, IBM team up on industrial artificial intelligence",1
1098925,"Euclides Technologies and Banetti Partner for IBM Maximo Enterprise Asset Management and ClickSoftware Suite Implementation",1
1100219,"Broad Range of IBM Servers Meet New ENERGY STAR Guidelines",
1101006,"IBM Emptoris Contract Management Enters Into Strategic Partnership with Seal Software for Superior Contract Discovery",1
1102352,"DataPro Solutions, Inc. is Awarded IBM Business Partner Agreement for IBM State Contracts for the States of Idaho, Montana and Washington",
1102422,"UPDATE 2-IBM sees analytics growth rise, starting next year",1
1103044,"BrightStar Partners, an IBM Business Partner, Ranks 1521 in Inc. 5000 Fastest-Growing Private Companies in America",
1104284,"Trafficmaster and IBM Develop Solution for Smarter Driving",1
1106723,"IBM Helps Marks & Spencer Transform Web Site into Global, Multi-Channel Marketplace",1
1107610,"Jeopardy! Winnings Spur IBM and Scripps Research Institute Collaboration to Fight Against Malaria",1
1110057,"New Issue of IBM Journal of Research and Development Focuses on IBM Enterprise System z196",
1111216,"The Lanier Law Firm Announces California Patent Infringement Lawsuit for Atomic Precision Systems Against Intel, IBM, Others",-1
1112148,"Verdantix Says Accenture, Deloitte, IBM And Logica Lead The Sustainable Technology Services Market Due To Accelerating Innovation Strategies",
1112187,"Persistent Systems Announces Strategic Solutions With IBM InfoSphere BigInsights",1
1115735,"Ariba and IBM Match Buyers and Sellers in the Cloud",1
1121514,"IBM and United Business Group Partner to Accelerate Hybrid Cloud Adoption in Kuwait",1
1121585,"IBM Delivers Broadest Set of OpenStack Services",1
1122159,"Brocade and IBM Team With Marist College to Prepare Students for Careers in Software-Defined Networking Technology",
1122371,"IBM Invests in WayBlazer and Sellpoints to Advance Watson Powered Apps in Online Travel and Shopping",1
1122395,"WayBlazer Announces $5 Million in Funding from The Entrepreneurs’ Fund, IBM and Gobi Partners",1
1125492,"Capita appoints IBM exec to newly created Chief Growth Officer role",
1127845,"Cincom Synchrony Receives IBM Health Industry Validation",
1131677,"Russian Hospitals Digitize Medical Information, Improve Access to Patient Data With IBM Technology",1
1133102,"IBM Study: Electric Cars Stir Interest But Face Obstacles",
1133363,"Cincinnati Zoo Adds 50,000 New Visits Annually, Drives New Revenue With IBM Business Analytics",
1133632,"Application Security, Inc. Announces Database Activity Monitoring for DB2 on IBM z/OS",1
1133739,"IBM Introduces Retail's First Completely Modular Self-Checkout System",1
1133769,"IBM Software Helps Consumer Products Manufacturers Win Customers and Reduce Costs",1
1133908,"IBM Survey: Frugal, Yet Optimistic Shoppers Driving Smarter Retail Through Technology and Mobility",
1135921,"UPDATE 1-China's Lenovo nears deal to buy IBM's server unit -sources",-1
1135981,"China's Lenovo nears deal to buy IBM's server unit -source",-1
1136303,"Wall Street flat on earnings; IBM pressures Dow",-1
1136304,"US STOCKS-Wall St flat on earnings; IBM pressures Dow",-1
1136470,"US STOCKS SNAPSHOT-S&P 500 ends flat; IBM weighs on Dow",-1
1136677,"US STOCKS-Wall St flat on earnings, IBM pressures Dow",-1
1137075,"Fujitsu looking to buy IBM's server business: WSJ",-1
1137085,"Fujitsu looking to buy IBM's server business - WSJ",-1
1137355,"IBM shares open down 5 percent after weak results",-1
1137366,"IBM shares open down 5 pct after weak results",-1
1137551,"TMP Worldwide to Highlight Social, Collaborative & Mobile Strategies at IBM Connect 2014",
1137634,"US STOCKS SNAPSHOT-Wall St opens flat, IBM weighs on Dow index",-1
1137662,"The Zacks Analyst Blog Highlights:IBM, Intel, Google, Apple and Microsoft",
1137761,"US STOCKS-Wall St to open flat as earnings roll in; IBM drops",-1
1139084,"UPDATE 4-IBM misses revenue targets again after stumbling in China",-1
1139121,"REG-Intnl Bus. Mach IBM Reports 2013 Fourth-Quarter and Full-Year Results",
1140089,"Austrian software firm raises $165 million to take on HPE and IBM in testing",
1140095,"Austrian software firm raises $165 mln to take on HPE and IBM in testing",
1140188,"BRIEF-IBM Security plans to acquire Agile 3 solutions to help the C-Suite manage data risk",
1141150,"Consist Software Solutions Enters Into $200 Million Agreement with IBM to Deliver New Business Applications",1
1142114,"IBM and City of Chesapeake Build a Smarter City",1
1142323,"Navistar Awards IT Services Contract to IBM",1
1143167,"Progress Software's Gregg Willhoit Demystifies Use of IBM Specialty Engines at CMG '09 International Conference",
1144016,"IBM Business Partner status for TBS Enterprise Mobility creates complete mobility package",1
1145080,"Research and Markets: Global PC and Server Power Management Software Market 2012-2016 with Faronics Technologies Inc., IBM Corp. and Verdiem Corp. Dominating",
1145207,"Research and Markets: Global Customer Experience Management Market 2012-2016 with IBM Corp., OpenText Corp., and Oracle Corp. Dominating",
1146551,"IBM Launches New Software and Consulting Services to Help Organizations Tackle $3.5 Trillion Lost Annually to Fraud and Financial Crime",1
1146944,"Technology and Solutions Deployments, New Innovation Center, and ISO Certification - Analyst Notes on IBM, Accenture, NCR, FIS, and Xerox",
1149970,"BMC Software, Eucalyptus, HP, IBM, Intel, Red Hat and SUSE Create Open Virtualization Alliance",1
1151203,"Daily Stock Reports: Insider Trade for Novellus, Salesforce.com, MannKind, IBM, Rackspace Hosting, & Apache",
1152378,"IBM and ETH Zurich Open Collaborative Nanotechnology Center",1
1153781,"New Global IBM Study Confirms Cloud Computing Poised to Take Off at Companies",
1155917,"JustSystems Teams With IBM to Bring Structured Authoring to the Enterprise",
1156041,"ComponentSource Announces Unique Product Bundle from Infragistics & IBM Rational...",1
1156498,"Intermec Selects IBM Cognos 8 Controller for Financial Consolidation & Corporate...",1
1156952,"Findel Direct Selects IBM for Information on Demand Initiative",1
1159525,"Research and Markets: Global Traffic Management Systems Market 2015-2019 With Cellint Traffic Solutions, IBM, Iteris, Kapsch TrafficCom & Swarco Dominating",
1162511,"CESCE Group Partners with IBM To Bring Data Analytics to International Expansion Efforts",1
1163219,"Central Bank of India Taps IBM Analytics to Accelerate the Enterprise, Reduce Risk",1
1163876,"IBM, Oracle end lawsuit over poaching executives",-1
1163902,"IBM, Oracle end lawsuit over poaching executives",-1
1164514,"IBM Forecasts Bump in U.S. Retail Electronics and Appliance Sales",
1167067,"Acacia Subsidiary Enters into Settlement and License Agreement with IBM",
1168054,"IBM Helps North Carolina State University Address 'Big Data' Challenge to Bring Innovative Technologies to Market",1
1169737,"Stock Alerts for IBM, MON, WFMI, LEN, and MBT Released by Seven Summits Research",-1
1170291,"Stock Preacher Issues Technical Trade Alerts on: IBM, IGT, INTC, KFT, MSFT, TAG",-1
1172512,"UNIT4 Business Software Joins Partner Roundtable at IBM Innovate to Accelerate Your Business Tour",
1173089,"Commonwealth of Massachusetts, City of Boston, Boston University & IBM Partner to Build a 'Smarter Planet'",
1174200,"Adaptive Computing Announces MoabCon 2013 Conference Featuring Speakers from Industry Giants - Intel, HP, IBM, Titan, Blue Waters, Beacon and Many More",
1174347,"Xchanging Hires IBM Global Practice Leader for Top Post at Xchanging Procurement Services, North America",1
1178369,"Oracle Announces IBM AIX Support for Oracle(R) Communications Billing and Revenue...",1
1178511,"IDG'S Computerworld: IBM Is the Top Green IT Company",1
1178519,"IDG'S Computerworld: IBM Is the Top Green IT Company",1
1179443,"IBM and Terremark Collaborate With CDC Games to Break New Ground in Online Games",1
1179828,"IBM Announces New Telecom Expense Management Service",1
1180464,"DataDirect Technologies' Chief Software Architect to Present Techniques for IBM Specialty...",
1180635,"LSI MegaRAID Selected by IBM to Power Newest System x Server Line",
1180857,"U.S.-Based Solar Cell Manufacturer, Suniva, Draws Veterans from IBM, Datapath",
1184352,"National Bank of Kuwait Commits to ACI Money Transfer System on IBM System p",1
1184408,"CrossView Named Smarter Commerce Authorized Business Partner by IBM",1
1186670,"IBM Boosts Africa Expansion With New Angola Office",1
1188968,"CORRECTING and REPLACING Samsung Unveils First 16GB `Very Low Profile` Modulein IBM`s Newest Blade Server",
1190167,"Samsung Unveils First 16GB `Very Low Profile` Modulein IBM`s Newest Blade Server",
1191041,"California Agency Taps IBM and Pancetera Software to Support State-Wide Emergency Services",1
1192739,"New 4P Server by IBM Joins Record-Breaking AMD Opteron 6000 Series-Based Server Portfolio",1
1193212,"IBM, United Tech drag Dow; Apple results weigh on futures",-1
1193213,"US STOCKS-IBM, United Tech drag Dow; Apple results weigh on futures",-1
1193271,"US STOCKS-IBM, United Tech drag Dow; Apple results weigh on futures",-1
1193360,"US STOCKS-IBM, United Tech drag Dow; Apple earnings on deck",-1
1193665,"US STOCKS-Wall St lower as IBM, United Tech results weigh",-1
1193882,"US STOCKS-IBM, United Tech pull down Dow; tech earnings in focus",-1
1194255,"US STOCKS-Wall Street lower after weak results from IBM, United Tech",-1
1194575,"US STOCKS-IBM, United Tech results pull down Dow, S&P 500",-1
1195194,"Majesco Extends Cloud Platform for Core Insurance Software on IBM Cloud SoftLayer",1
1196376,"REG-Intnl Bus. Mach IBM Reports 2015 Second-Quarter Results",
1198281,"Research and Markets: Computer Manufacture: Industry Includes About 1,200, Including Dell, Hewlett-Packard, and IBM Companies with Combined Annual Revenue of About $75 Billion",
1201115,"IBM, Intel, TechStars and the White House start up America",1
1201317,"IBM touts social skills on RIM's PlayBook",
1201848,"IBM touts social skills on RIM's PlayBook",
1202668,"IBM Launches $42 Million Cloud Computing Centre in Canada",1
1202673,"Actiance Unveils New Compliance Solution for IBM Lotus Connections at Lotusphere 2011",
1203009,"IBM Fuels Social Business Adoption With Partner and Academic Skills Initiative",1
1203026,"IBM Brings Social Business to the Cloud, Mobile Devices",1
1203365,"Perficient Again Named Top IBM Lotus Partner in North America",1
1203464,"Interactive Intelligence Offers Integration with IBM Lotus Sametime",1
1203730,"Jabra Launches New Collaboration Tool for IBM Lotus Sametime Users",1
1203891,"GSX Monitor is IBM LotusLive Ready",
1204120,"Polycom Wins Prestigious IBM Lotus Award",
1204412,"NaviSite Announces Managed Services for IBM Lotus Connections 3.0",
1204428,"Trend Micro™ ScanMail™ for IBM Lotus Domino Now Available for All 64-bit Domino on Platforms, Including Linux on System z",
1204545,"Avaya Works With IBM to Expand Integration of Unified Communications and Collaboration Portfolios",1
1204857,"IBM Selected to Manage First Phase of New York City's Data Center Consolidation and Modernization Program",1
1204888,"Avistar Delivers Virtualized Desktop Videoconferencing and an",
1205104,"IBM to Expand U.S. Investment in Entrepreneurs",1
1209296,"Tencent teams up with IBM to offer business software over the cloud",1
1209306,"Tencent teams up with IBM to offer business software over the cloud",1
1209437,"IBM and Tencent Cloud Partner to Transform Industries with Cloud",1
1210904,"U.S. prosecutor to drop insider trading charges over IBM deal",-1
1210911,"U.S. prosecutor to drop insider trading charges over IBM deal",-1
1210912,"UPDATE 2-U.S. prosecutor to drop insider trading charges over IBM deal",-1
1211961,"Global Privileged Identity Management Market 2015-2019: Key Vendors are BeyondTrust Software, CA Technologies, CyberArk Software, IBM and Lieberman Software",1
1212176,"Global IT-as-a-Service (ITaaS) Market 2015-2019: Key Vendors are Amazon Web Services, Cisco Systems, HP, IBM, Microsoft and Rackspace",1
1212228,"Global Digital Marketing Software Market 2015-2019: Key Vendors are Adobe Systems, IBM, Microsoft, Oracle, Salesforce and SAP",1
1212429,"OpenText Announces Role-Based Redaction for Brava! for IBM Content Navigator",
1212898,"IBM Research and Mars, Incorporated Launch Pioneering Effort to Drive Advances in Global Food Safety",1
1213022,"U.S. prepared to drop insider trading charges over IBM deal: filing",-1
1213147,"Research and Markets: Global Smart Grid Managed Services Market 2015-2019 with Accenture, Capgemini, GE Energy, IBM & Siemens Dominating",
1214176,"IBM SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: Kahn Swick & Foti, LLC Reminds Investors with Losses in Excess of $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against International Business Machine",-1
1217203,"Red Hat partners with IBM on mainframe computing",1
1217448,"Red Hat partners with IBM on mainframes",1
1217594,"Red Hat  and IBM announce worldwide enterprise linux-on-mainframe program",1
1217925,"IBM shares up on brokerage upgrade",1
1218058,"Red Hat, IBM form mainframe partnership",1
1218247,"Red Hat, IBM form mainframe partnership",1
1220731,"Global Industry Experts Gather to Brainstorm Big Data Challenges and Opportunities Ahead, Including CTO of IBM Watson, the Big Data Analytics Game Changer",
1225312,"Kewill Acquires the IBM(R) Sterling Transportation Management System (TMS)",1
1225488,"Technical Updates, New Collaborations, Upcoming Events, and Product Launches - Research Reports on Google, Baidu, IBM, Verizon and AOL",
1226171,"Research and Markets: Global Public Sector Outsourcing Market 2014-2018: Vendors Dominating are CSC, HP, IBM, TCS & Wipro",
1226224,"Research and Markets: General and Administration Outsourcing Market in Latin America 2014-2018 with Accenture, Capgemini, IBM & TCS Dominating",
1226725,"Lenovo Completes Initial Closing for Acquisition of IBM's x86 Server Business<0992.HK>",
1227401,"Wall St slips as more bank woe offsets data, IBM",-1
1227416,"US STOCKS-Wall St slips as more bank woe offsets data, IBM",-1
1227541,"US STOCKS-Wall St slips as more bank woe offsets data, IBM",-1
1227886,"IBM raises dividend, to buy back more shares",1
1227980,"UPDATE 2-IBM raises dividend, to buy back more shares",1
1228059,"US STOCKS-Wall St advances as IBM and data offset bank fears",
1228135,"SOA Consortium Releases New Podcast FeaturingSandy Carter, IBM, on",
1228276,"Tricon Puts IBM Systems to Work off Coast of South America in Search for Natural...",1
1228498,"US STOCKS-Wall St rises as data, IBM offset bank fears",
1228561,"IBM Helps Business Partners Gain Skills to Compete for 21st Century Infrastructure...",1
1228728,"IBM Global Financing to Help Enterprises Embrace IBM's New Line of Dynamic Infrastructure...",1
1229085,"Moody's says IBM's share buyback program does not impact rtgs",
1229110,"State of Arkansas Department of Education Selects IBM Technology Dashboard to Track...",1
1229261,"IBM To Open Global Network of Advanced Analytics Centers",1
1229278,"IBM shares rise after dividend boost, buyback",1
1229335,"REG-Intnl Bus. Mach IBM Board Approves 10 Percent Increase in Quarterly Cash Dividend; Board Authorizes $3.0 Billion for Stock Repurchase",1
1229378,"IBM Board Approves 10 Percent Increase in Quarterly Cash Dividend; Board Authorizes $3.0 Billion for Stock Repurchase",1
1229561,"Rosetta Awarded IBM Software Leadership Award",
1229841,"Juniper Networks and IBM Pursue Shared Vision of IT Transformation",
1229866,"Brocade and IBM Extend OEM Relationship to Enterprise IP Networking",1
1229985,"IBM Helps Revolutionize High Speed Rail Service in Taiwan",1
1230227,"IBM Clients Build More Integrated, Intelligent, Automated Infrastructures to Reduce...",1
1230397,"Digital Realty Trust Completes New Lease Agreement With IBM",1
1230802,"PGP(R) Encryption Platform Extends Support to IBM i for Power Systems",
1230807,"IBM, Brocade boost ties as Cisco rivalry heats up",1
1231663,"IBM, Brocade boost ties as Cisco rivalry heats up",1
1234118,"EMC, IBM and Microsoft Jointly Create First Web Services Interface Specification...",1
1236748,"HostBridge Redis for z/OS Introduces Ultra-Scalable NoSQL Data Store to IBM z Systems Platform",
1236928,"Research and Markets: Fraud Mitigation Market in Non-Life Insurance Sector - 2015 with IBM, Valen Analytics and BAE Systems",
1237973,"IBM Opens First Cloud Data Center in Italy",1
1240081,"IBM Launches Global Initiatives to Help Managed Service Providers Capture Burgeoning Cloud Opportunity",1
1240310,"Research and Markets: 2012 Report on the $1 Trillion US Professional Services Sector Featuring CSC, IBM, Jacobs, Omnicom, PWC, Skadden, Arps, Slane and Meagher & Flom",1
1240541,"IBM aims for Amazon, Salesforce.com with midsize cloud plan: WSJ",1
1242661,"IBM aims for Amazon, Salesforce.com with midsize cloud plan: WSJ",1
1243194,"REG-Intnl Bus. Mach Virginia M. Rometty Elected IBM Chairman",-1
1243272,"IBM aims for Amazon, Salesforce.com with midsize cloud plan - WSJ",1
1243379,"Lenovo shares dive amid downgrade, IBM share sale",-1
1243464,"IBM sells $77 mln Lenovo shares at low end -source",-1
1244709,"Biosof Collaborates With IBM to Offer Software/Hardware Platform for Proteomic Research",1
1245283,"Seven Summits Research Releases Alerts on IBM, FCX, AMGN, LVS, and CY",-1
1246343,"IBM selling $80 mln of Lenovo shares: term sheet",-1
1246416,"IBM selling $80 mln of Lenovo shares -term sheet",-1
1252098,"Research Report on IBM as Sell Distributed by Intellivest Securities Research, Inc.",
1255222,"Rice University, IBM Partner to Bring First Blue Gene Supercomputer to Texas",1
1256896,"Novell and IBM join forces to support growing demand for open source",1
1258444,"UPDATE 1-Netlist signs deals with IBM, HP",1
1258587,"IBM bet doesn’t mean Buffett’s tech spots changed",
1259081,"Buffett sheds tech aversion with big IBM investment",-1
1259295,"WRAPUP 1-Buffett sheds tech aversion with big IBM investment",-1
1260100,"M & A wrap: Buffett buys into IBM",1
1260680,"UPDATE 5-Buffett builds $10.7 bln stake in IBM",1
1262522,"Netezza, an IBM Company, Selects Lattice Power Manager Products",
1263500,"BRIEF-Lotte announces agreement with IBM to leverage Watson for retail",1
1268287,"IBM Establishes Global Information on Demand Technical Centers of Excellence in Germany and Japan",1
1269191,"IBM Raises the Self-Service Bar With New Kiosk-Like Self Checkout Retail System",1
1269649,"IBM begins talks to cut staff in Finland-union",-1
1270103,"NSS Labs Awards",
1270758,"IBM Moves to Number One in Service Assurance Software Revenue, According to Analyst Firm",1
1270909,"IBM Cognos Now! is MDS Pharma Services' Choice to Drive Greater Visibility into Sales...",1
1275749,"Secrets to Agile Software Development Success Revealed by IBM Industry Experts in Webinar Hosted by SmartBear",
1276231,"Southern Denmark Tackles Heart Disease with IBM Big Data Analytics Program",1
1276232,"Catalan Institute of Health Engages IBM for Care Coordination",1
1278405,"IBM Addresses Information-Related Energy and Environmental Challenges",
1278526,"IBM Software Fuels Improved Customer Experience for World Omni Financial Corp. and CenterOne Financial Services LLC",1
1278824,"REG-Intnl Bus. Mach IBM Board Approves Quarterly Cash Dividend",
1278839,"IBM Board Approves Quarterly Cash Dividend",
1279034,"Finanz Informatik Bets on IBM for Their Data Center",1
1279254,"Chelsio 10GbE Adapters Qualified for IBM System x Cluster 1350 and iDataPlex Servers",
1279713,"Day Software Highlights Partnership and Products at IBM Information on Demand 2008",
1280070,"New IBM Solutions Help Midsize Companies Maximize Business Performance and Efficiency",1
1286363,"Tektronix Component Solutions Validated as 'Ready for IBM Technology'",
1288955,"IBM Applauds Final Passage of Patent Reform Legislation",
1291932,"IBM Global Commuter Pain Survey: Traffic Congestion Down, Pain Way Up",
1292744,"IBM Broadens Efforts to Prepare Small and Medium Businesses for Growth",1
1294184,"IBM says it has not given client data to the U.S. government",
1294189,"IBM says it has not given client data to the U.S. government",
1294917,"Research and Markets: Financial Analytics Market Report 2013-2018: Featuring Key Vendors such as SAP, IBM, Oracle, TIBCO, and MicroStrategy",
1298227,"Xamarin and IBM Deliver Enterprise-Grade Security for Mobile Apps",1
1298572,"Woodside, Australia's Largest Independent Oil and Gas Company, Uses IBM Watson to Enhance Decision Making and Increase Efficiencies",1
1301009,"BRIEF-IBM expands cloud footprint in Korea",1
1302430,"IBM Contributes Technology Assets To Help Drive Standards In Insurance Industry",1
1303193,"Prolifics, World's Largest Systems Integrator Specializing Exclusively in IBM Technologies, Is 100% Authorized in IBM's",
1304178,"STEC Solid State Drives Integrated With IBM's SAN Volume Controller (SVC) System,...",1
1304211,"IBM to Power LHS's Customer Care and Billing Solution",1
1304666,"IBM Advances Cloud Computing in Education; Unveils IBM Cloud Academy",
1305310,"Big IT is back, say HP, IBM, Oracle, EMC, Cisco",
1305529,"Norkom Offers IBM System z Clients Solutions to Fight Financial Crime",1
1306539,"First Academic Case Competition Proposes Novel Ways to Put IBM Watson to Work",
1308035,"Students from St. Petersburg State University of Information Technology, Mechanics & Optics Take the Gold at IBM-Sponsored ACM International Collegiate Programming Contest",
1310736,"IBM Expands Global Cloud Capabilities with Advanced SmartCloud Services and New Customer Adoption",1
